# RANKING DE NODOS PARA ETIQUETA: isPartOf
# Total de nodos con conexiones salientes: 1454
# Formato: Posición,NodeID,Conexiones_Salientes
# Generado automáticamente desde: MillenniumDB/data/ldbc/01/edges.txt
# ============================================================

402,pL401,1
403,pL402,1
404,pL403,1
405,pL404,1
406,pL405,1
407,pL406,1
408,pL407,1
409,pL408,1
410,pL409,1
411,pL410,1
412,pL411,1
413,pL412,1
414,pL413,1
415,pL414,1
416,pL415,1
417,pL416,1
418,pL417,1
419,pL418,1
420,pL419,1
421,pL420,1
422,pL421,1
423,pL422,1
424,pL423,1
425,pL424,1
426,pL425,1
427,pL426,1
428,pL427,1
429,pL428,1
430,pL429,1
431,pL430,1
432,pL431,1
433,pL432,1
434,pL433,1
435,pL434,1
436,pL435,1
437,pL436,1
438,pL437,1
439,pL438,1
440,pL439,1
441,pL440,1
442,pL441,1
443,pL442,1
444,pL443,1
445,pL444,1
446,pL445,1
447,pL446,1
448,pL447,1
449,pL448,1
450,pL449,1
451,pL450,1
452,pL451,1
453,pL452,1
454,pL453,1
455,pL454,1
456,pL455,1
457,pL456,1
458,pL457,1
459,pL458,1
460,pL459,1
461,pL460,1
462,pL461,1
463,pL462,1
464,pL463,1
465,pL464,1
466,pL465,1
467,pL466,1
468,pL467,1
469,pL468,1
470,pL469,1
471,pL470,1
472,pL471,1
473,pL472,1
474,pL473,1
475,pL474,1
476,pL475,1
477,pL476,1
478,pL477,1
479,pL478,1
480,pL479,1
481,pL480,1
482,pL481,1
483,pL482,1
484,pL483,1
485,pL484,1
486,pL485,1
487,pL486,1
488,pL487,1
489,pL488,1
490,pL489,1
491,pL490,1
492,pL491,1
493,pL492,1
494,pL493,1
495,pL494,1
496,pL495,1
497,pL496,1
498,pL497,1
499,pL498,1
500,pL499,1
501,pL500,1
502,pL501,1
503,pL502,1
504,pL503,1
505,pL504,1
506,pL505,1
507,pL506,1
508,pL507,1
509,pL508,1
510,pL509,1
511,pL510,1
512,pL511,1
513,pL512,1
514,pL513,1
515,pL514,1
516,pL515,1
517,pL516,1
518,pL517,1
519,pL518,1
520,pL519,1
521,pL520,1
522,pL521,1
523,pL522,1
524,pL523,1
525,pL524,1
526,pL525,1
527,pL526,1
528,pL527,1
529,pL528,1
530,pL529,1
531,pL530,1
532,pL531,1
533,pL532,1
534,pL533,1
535,pL534,1
536,pL535,1
537,pL536,1
538,pL537,1
539,pL538,1
540,pL539,1
541,pL540,1
542,pL541,1
543,pL542,1
544,pL543,1
545,pL544,1
546,pL545,1
547,pL546,1
548,pL547,1
549,pL548,1
550,pL549,1
551,pL550,1
552,pL551,1
553,pL552,1
554,pL553,1
555,pL554,1
556,pL555,1
557,pL556,1
558,pL557,1
559,pL558,1
560,pL559,1
561,pL560,1
562,pL561,1
563,pL562,1
564,pL563,1
565,pL564,1
566,pL565,1
567,pL566,1
568,pL567,1
569,pL568,1
570,pL569,1
571,pL570,1
572,pL571,1
573,pL572,1
574,pL573,1
575,pL574,1
576,pL575,1
577,pL576,1
578,pL577,1
579,pL578,1
580,pL579,1
581,pL580,1
582,pL581,1
583,pL582,1
584,pL583,1
585,pL584,1
586,pL585,1
587,pL586,1
588,pL587,1
589,pL588,1
590,pL589,1
591,pL590,1
592,pL591,1
593,pL592,1
594,pL593,1
595,pL594,1
596,pL595,1
597,pL596,1
598,pL597,1
599,pL598,1
600,pL599,1
601,pL600,1
602,pL601,1
603,pL602,1
604,pL603,1
605,pL604,1
606,pL605,1
607,pL606,1
608,pL607,1
609,pL608,1
610,pL609,1
611,pL610,1
612,pL611,1
613,pL612,1
614,pL613,1
615,pL614,1
616,pL615,1
617,pL616,1
618,pL617,1
619,pL618,1
620,pL619,1
621,pL620,1
622,pL621,1
623,pL622,1
624,pL623,1
625,pL624,1
626,pL625,1
627,pL626,1
628,pL627,1
629,pL628,1
630,pL629,1
631,pL630,1
632,pL631,1
633,pL632,1
634,pL633,1
635,pL634,1
636,pL635,1
637,pL636,1
638,pL637,1
639,pL638,1
640,pL639,1
641,pL640,1
642,pL641,1
643,pL642,1
644,pL643,1
645,pL644,1
646,pL645,1
647,pL646,1
648,pL647,1
649,pL648,1
650,pL649,1
651,pL650,1
652,pL651,1
653,pL652,1
654,pL653,1
655,pL654,1
656,pL655,1
657,pL656,1
658,pL657,1
659,pL658,1
660,pL659,1
661,pL660,1
662,pL661,1
663,pL662,1
664,pL663,1
665,pL664,1
666,pL665,1
667,pL666,1
668,pL667,1
669,pL668,1
670,pL669,1
671,pL670,1
672,pL671,1
673,pL672,1
674,pL673,1
675,pL674,1
676,pL675,1
677,pL676,1
678,pL677,1
679,pL678,1
680,pL679,1
681,pL680,1
682,pL681,1
683,pL682,1
684,pL683,1
685,pL684,1
686,pL685,1
687,pL686,1
688,pL687,1
689,pL688,1
690,pL689,1
691,pL690,1
692,pL691,1
693,pL692,1
694,pL693,1
695,pL694,1
696,pL695,1
697,pL696,1
698,pL697,1
699,pL698,1
700,pL699,1
701,pL700,1
702,pL701,1
703,pL702,1
704,pL703,1
705,pL704,1
706,pL705,1
707,pL706,1
708,pL707,1
709,pL708,1
710,pL709,1
711,pL710,1
712,pL711,1
713,pL712,1
714,pL713,1
715,pL714,1
716,pL715,1
717,pL716,1
718,pL717,1
719,pL718,1
720,pL719,1
721,pL720,1
722,pL721,1
723,pL722,1
724,pL723,1
725,pL724,1
726,pL725,1
727,pL726,1
728,pL727,1
729,pL728,1
730,pL729,1
731,pL730,1
732,pL731,1
733,pL732,1
734,pL733,1
735,pL734,1
736,pL735,1
737,pL736,1
738,pL737,1
739,pL738,1
740,pL739,1
741,pL740,1
742,pL741,1
743,pL742,1
744,pL743,1
745,pL744,1
746,pL745,1
747,pL746,1
748,pL747,1
749,pL748,1
750,pL749,1
751,pL750,1
752,pL751,1
753,pL752,1
754,pL753,1
755,pL754,1
756,pL755,1
757,pL756,1
758,pL757,1
759,pL758,1
760,pL759,1
761,pL760,1
762,pL761,1
763,pL762,1
764,pL763,1
765,pL764,1
766,pL765,1
767,pL766,1
768,pL767,1
769,pL768,1
770,pL769,1
771,pL770,1
772,pL771,1
773,pL772,1
774,pL773,1
775,pL774,1
776,pL775,1
777,pL776,1
778,pL777,1
779,pL778,1
780,pL779,1
781,pL780,1
782,pL781,1
783,pL782,1
784,pL783,1
785,pL784,1
786,pL785,1
787,pL786,1
788,pL787,1
789,pL788,1
790,pL789,1
791,pL790,1
792,pL791,1
793,pL792,1
794,pL793,1
795,pL794,1
796,pL795,1
797,pL796,1
798,pL797,1
799,pL798,1
800,pL799,1
801,pL800,1
802,pL801,1
803,pL802,1
804,pL803,1
805,pL804,1
806,pL805,1
807,pL806,1
808,pL807,1
809,pL808,1
810,pL809,1
811,pL810,1
812,pL811,1
813,pL812,1
814,pL813,1
815,pL814,1
816,pL815,1
817,pL816,1
818,pL817,1
819,pL818,1
820,pL819,1
821,pL820,1
822,pL821,1
823,pL822,1
824,pL823,1
825,pL824,1
826,pL825,1
827,pL826,1
828,pL827,1
829,pL828,1
830,pL829,1
831,pL830,1
832,pL831,1
833,pL832,1
834,pL833,1
835,pL834,1
836,pL835,1
837,pL836,1
838,pL837,1
839,pL838,1
840,pL839,1
841,pL840,1
842,pL841,1
843,pL842,1
844,pL843,1
845,pL844,1
846,pL845,1
847,pL846,1
848,pL847,1
849,pL848,1
850,pL849,1
851,pL850,1
852,pL851,1
853,pL852,1
854,pL853,1
855,pL854,1
856,pL855,1
857,pL856,1
858,pL857,1
859,pL858,1
860,pL859,1
861,pL860,1
862,pL861,1
863,pL862,1
864,pL863,1
865,pL864,1
866,pL865,1
867,pL866,1
868,pL867,1
869,pL868,1
870,pL869,1
871,pL870,1
872,pL871,1
873,pL872,1
874,pL873,1
875,pL874,1
876,pL875,1
877,pL876,1
878,pL877,1
879,pL878,1
880,pL879,1
881,pL880,1
882,pL881,1
883,pL882,1
884,pL883,1
885,pL884,1
886,pL885,1
887,pL886,1
888,pL887,1
889,pL888,1
890,pL889,1
891,pL890,1
892,pL891,1
893,pL892,1
894,pL893,1
895,pL894,1
896,pL895,1
897,pL896,1
898,pL897,1
899,pL898,1
900,pL899,1
901,pL900,1
902,pL901,1
903,pL902,1
904,pL903,1
905,pL904,1
906,pL905,1
907,pL906,1
908,pL907,1
909,pL908,1
910,pL909,1
911,pL910,1
912,pL911,1
913,pL912,1
914,pL913,1
915,pL914,1
916,pL915,1
917,pL916,1
918,pL917,1
919,pL918,1
920,pL919,1
921,pL920,1
922,pL921,1
923,pL922,1
924,pL923,1
925,pL924,1
926,pL925,1
927,pL926,1
928,pL927,1
929,pL928,1
930,pL929,1
931,pL930,1
932,pL931,1
933,pL932,1
934,pL933,1
935,pL934,1
936,pL935,1
937,pL936,1
938,pL937,1
939,pL938,1
940,pL939,1
941,pL940,1
942,pL941,1
943,pL942,1
944,pL943,1
945,pL944,1
946,pL945,1
947,pL946,1
948,pL947,1
949,pL948,1
950,pL949,1
951,pL950,1
952,pL951,1
953,pL952,1
954,pL953,1
955,pL954,1
956,pL955,1
957,pL956,1
958,pL957,1
959,pL958,1
960,pL959,1
961,pL960,1
962,pL961,1
963,pL962,1
964,pL963,1
965,pL964,1
966,pL965,1
967,pL966,1
968,pL967,1
969,pL968,1
970,pL969,1
971,pL970,1
972,pL971,1
973,pL972,1
974,pL973,1
975,pL974,1
976,pL975,1
977,pL976,1
978,pL977,1
979,pL978,1
980,pL979,1
981,pL980,1
982,pL981,1
983,pL982,1
984,pL983,1
985,pL984,1
986,pL985,1
987,pL986,1
988,pL987,1
989,pL988,1
990,pL989,1
991,pL990,1
992,pL991,1
993,pL992,1
994,pL993,1
995,pL994,1
996,pL995,1
997,pL996,1
998,pL997,1
999,pL998,1
1000,pL999,1
1001,pL1000,1
1002,pL1001,1
1003,pL1002,1
1004,pL1003,1
1005,pL1004,1
1006,pL1005,1
1007,pL1006,1
1008,pL1007,1
1009,pL1008,1
1010,pL1009,1
1011,pL1010,1
1012,pL1011,1
1013,pL1012,1
1014,pL1013,1
1015,pL1014,1
1016,pL1015,1
1017,pL1016,1
1018,pL1017,1
1019,pL1018,1
1020,pL1019,1
1021,pL1020,1
1022,pL1021,1
1023,pL1022,1
1024,pL1023,1
1025,pL1024,1
1026,pL1025,1
1027,pL1026,1
1028,pL1027,1
1029,pL1028,1
1030,pL1029,1
1031,pL1030,1
1032,pL1031,1
1033,pL1032,1
1034,pL1033,1
1035,pL1034,1
1036,pL1035,1
1037,pL1036,1
1038,pL1037,1
1039,pL1038,1
1040,pL1039,1
1041,pL1040,1
1042,pL1041,1
1043,pL1042,1
1044,pL1043,1
1045,pL1044,1
1046,pL1045,1
1047,pL1046,1
1048,pL1047,1
1049,pL1048,1
1050,pL1049,1
1051,pL1050,1
1052,pL1051,1
1053,pL1052,1
1054,pL1053,1
1055,pL1054,1
1056,pL1055,1
1057,pL1056,1
1058,pL1057,1
1059,pL1058,1
1060,pL1059,1
1061,pL1060,1
1062,pL1061,1
1063,pL1062,1
1064,pL1063,1
1065,pL1064,1
1066,pL1065,1
1067,pL1066,1
1068,pL1067,1
1069,pL1068,1
1070,pL1069,1
1071,pL1070,1
1072,pL1071,1
1073,pL1072,1
1074,pL1073,1
1075,pL1074,1
1076,pL1075,1
1077,pL1076,1
1078,pL1077,1
1079,pL1078,1
1080,pL1079,1
1081,pL1080,1
1082,pL1081,1
1083,pL1082,1
1084,pL1083,1
1085,pL1084,1
1086,pL1085,1
1087,pL1086,1
1088,pL1087,1
1089,pL1088,1
1090,pL1089,1
1091,pL1090,1
1092,pL1091,1
1093,pL1092,1
1094,pL1093,1
1095,pL1094,1
1096,pL1095,1
1097,pL1096,1
1098,pL1097,1
1099,pL1098,1
1100,pL1099,1
1101,pL1100,1
1102,pL1101,1
1103,pL1102,1
1104,pL1103,1
1105,pL1104,1
1106,pL1105,1
1107,pL1106,1
1108,pL1107,1
1109,pL1108,1
1110,pL1109,1
1111,pL1110,1
1112,pL1111,1
1113,pL1112,1
1114,pL1113,1
1115,pL1114,1
1116,pL1115,1
1117,pL1116,1
1118,pL1117,1
1119,pL1118,1
1120,pL1119,1
1121,pL1120,1
1122,pL1121,1
1123,pL1122,1
1124,pL1123,1
1125,pL1124,1
1126,pL1125,1
1127,pL1126,1
1128,pL1127,1
1129,pL1128,1
1130,pL1129,1
1131,pL1130,1
1132,pL1131,1
1133,pL1132,1
1134,pL1133,1
1135,pL1134,1
1136,pL1135,1
1137,pL1136,1
1138,pL1137,1
1139,pL1138,1
1140,pL1139,1
1141,pL1140,1
1142,pL1141,1
1143,pL1142,1
1144,pL1143,1
1145,pL1144,1
1146,pL1145,1
1147,pL1146,1
1148,pL1147,1
1149,pL1148,1
1150,pL1149,1
1151,pL1150,1
1152,pL1151,1
1153,pL1152,1
1154,pL1153,1
1155,pL1154,1
1156,pL1155,1
1157,pL1156,1
1158,pL1157,1
1159,pL1158,1
1160,pL1159,1
1161,pL1160,1
1162,pL1161,1
1163,pL1162,1
1164,pL1163,1
1165,pL1164,1
1166,pL1165,1
1167,pL1166,1
1168,pL1167,1
1169,pL1168,1
1170,pL1169,1
1171,pL1170,1
1172,pL1171,1
1173,pL1172,1
1174,pL1173,1
1175,pL1174,1
1176,pL1175,1
1177,pL1176,1
1178,pL1177,1
1179,pL1178,1
1180,pL1179,1
1181,pL1180,1
1182,pL1181,1
1183,pL1182,1
1184,pL1183,1
1185,pL1184,1
1186,pL1185,1
1187,pL1186,1
1188,pL1187,1
1189,pL1188,1
1190,pL1189,1
1191,pL1190,1
1192,pL1191,1
1193,pL1192,1
1194,pL1193,1
1195,pL1194,1
1196,pL1195,1
1197,pL1196,1
1198,pL1197,1
1199,pL1198,1
1200,pL1199,1
1201,pL1200,1
1202,pL1201,1
1203,pL1202,1
1204,pL1203,1
1205,pL1204,1
1206,pL1205,1
1207,pL1206,1
1208,pL1207,1
1209,pL1208,1
1210,pL1209,1
1211,pL1210,1
1212,pL1211,1
1213,pL1212,1
1214,pL1213,1
1215,pL1214,1
1216,pL1215,1
1217,pL1216,1
1218,pL1217,1
1219,pL1218,1
1220,pL1219,1
1221,pL1220,1
1222,pL1221,1
1223,pL1222,1
1224,pL1223,1
1225,pL1224,1
1226,pL1225,1
1227,pL1226,1
1228,pL1227,1
1229,pL1228,1
1230,pL1229,1
1231,pL1230,1
1232,pL1231,1
1233,pL1232,1
1234,pL1233,1
1235,pL1234,1
1236,pL1235,1
1237,pL1236,1
1238,pL1237,1
1239,pL1238,1
1240,pL1239,1
1241,pL1240,1
1242,pL1241,1
1243,pL1242,1
1244,pL1243,1
1245,pL1244,1
1246,pL1245,1
1247,pL1246,1
1248,pL1247,1
1249,pL1248,1
1250,pL1249,1
1251,pL1250,1
1252,pL1251,1
1253,pL1252,1
1254,pL1253,1
1255,pL1254,1
1256,pL1255,1
1257,pL1256,1
1258,pL1257,1
1259,pL1258,1
1260,pL1259,1
1261,pL1260,1
1262,pL1261,1
1263,pL1262,1
1264,pL1263,1
1265,pL1264,1
1266,pL1265,1
1267,pL1266,1
1268,pL1267,1
1269,pL1268,1
1270,pL1269,1
1271,pL1270,1
1272,pL1271,1
1273,pL1272,1
1274,pL1273,1
1275,pL1274,1
1276,pL1275,1
1277,pL1276,1
1278,pL1277,1
1279,pL1278,1
1280,pL1279,1
1281,pL1280,1
1282,pL1281,1
1283,pL1282,1
1284,pL1283,1
1285,pL1284,1
1286,pL1285,1
1287,pL1286,1
1288,pL1287,1
1289,pL1288,1
1290,pL1289,1
1291,pL1290,1
1292,pL1291,1
1293,pL1292,1
1294,pL1293,1
1295,pL1294,1
1296,pL1295,1
1297,pL1296,1
1298,pL1297,1
1299,pL1298,1
1300,pL1299,1
1301,pL1300,1
1302,pL1301,1
1303,pL1302,1
1304,pL1303,1
1305,pL1304,1
1306,pL1305,1
1307,pL1306,1
1308,pL1307,1
1309,pL1308,1
1310,pL1309,1
1311,pL1310,1
1312,pL1311,1
1313,pL1312,1
1314,pL1313,1
1315,pL1314,1
1316,pL1315,1
1317,pL1316,1
1318,pL1317,1
1319,pL1318,1
1320,pL1319,1
1321,pL1320,1
1322,pL1321,1
1323,pL1322,1
1324,pL1323,1
1325,pL1324,1
1326,pL1325,1
1327,pL1326,1
1328,pL1327,1
1329,pL1328,1
1330,pL1329,1
1331,pL1330,1
1332,pL1331,1
1333,pL1332,1
1334,pL1333,1
1335,pL1334,1
1336,pL1335,1
1337,pL1336,1
1338,pL1337,1
1339,pL1338,1
1340,pL1339,1
1341,pL1340,1
1342,pL1341,1
1343,pL1342,1
1344,pL1343,1
1345,pL1344,1
1346,pL1345,1
1347,pL1346,1
1348,pL1347,1
1349,pL1348,1
1350,pL1349,1
1351,pL1350,1
1352,pL1351,1
1353,pL1352,1
1354,pL1353,1
1355,pL1354,1
1356,pL1355,1
1357,pL1356,1
1358,pL1357,1
1359,pL1358,1
1360,pL1359,1
1361,pL1360,1
1362,pL1361,1
1363,pL1362,1
1364,pL1363,1
1365,pL1364,1
1366,pL1365,1
1367,pL1366,1
1368,pL1367,1
1369,pL1368,1
1370,pL1369,1
1371,pL1370,1
1372,pL1371,1
1373,pL1372,1
1374,pL1373,1
1375,pL1374,1
1376,pL1375,1
1377,pL1376,1
1378,pL1377,1
1379,pL1378,1
1380,pL1379,1
1381,pL1380,1
1382,pL1381,1
1383,pL1382,1
1384,pL1383,1
1385,pL1384,1
1386,pL1385,1
1387,pL1386,1
1388,pL1387,1
1389,pL1388,1
1390,pL1389,1
1391,pL1390,1
1392,pL1391,1
1393,pL1392,1
1394,pL1393,1
1395,pL1394,1
1396,pL1395,1
1397,pL1396,1
1398,pL1397,1
1399,pL1398,1
1400,pL1399,1
1401,pL1400,1
1402,pL1401,1
1403,pL1402,1
1404,pL1403,1
1405,pL1404,1
1406,pL1405,1
1407,pL1406,1
1408,pL1407,1
1409,pL1408,1
1410,pL1409,1
1411,pL1410,1
1412,pL1411,1
1413,pL1412,1
1414,pL1413,1
1415,pL1414,1
1416,pL1415,1
1417,pL1416,1
1418,pL1417,1
1419,pL1418,1
1420,pL1419,1
1421,pL1420,1
1422,pL1421,1
1423,pL1422,1
1424,pL1423,1
1425,pL1424,1
1426,pL1425,1
1427,pL1426,1
1428,pL1427,1
1429,pL1428,1
1430,pL1429,1
1431,pL1430,1
1432,pL1431,1
1433,pL1432,1
1434,pL1433,1
1435,pL1434,1
1436,pL1435,1
1437,pL1436,1
1438,pL1437,1
1439,pL1438,1
1440,pL1439,1
1441,pL1440,1
1442,pL1441,1
1443,pL1442,1
1444,pL1443,1
1445,pL1444,1
1446,pL1445,1
1447,pL1446,1
1448,pL1447,1
1449,pL1448,1
1450,pL1449,1
1451,pL1450,1
1452,pL1451,1
1453,pL1452,1
1454,pL1453,1

# ESTADÍSTICAS
# Total nodos: 1454
# Conexiones máximas: 1
# Conexiones mínimas: 1
# Conexiones promedio: 1.00
# Mediana de conexiones: 1.0

# NODOS SELECCIONADOS POR MODO (top 1):
# Modo MIN:
#   1. pL0 (pos 1, 1 conexiones)
