# RANKING DE NODOS PARA ETIQUETA: studyAt
# Total de nodos con conexiones salientes: 1209
# Formato: Posición,NodeID,Conexiones_Salientes
# Generado automáticamente desde: MillenniumDB/data/ldbc/01/edges.txt
# ============================================================

332,p423,1
333,p425,1
334,p426,1
335,p427,1
336,p428,1
337,p429,1
338,p430,1
339,p431,1
340,p432,1
341,p433,1
342,p434,1
343,p435,1
344,p438,1
345,p439,1
346,p440,1
347,p441,1
348,p442,1
349,p443,1
350,p444,1
351,p445,1
352,p446,1
353,p447,1
354,p448,1
355,p449,1
356,p450,1
357,p451,1
358,p452,1
359,p454,1
360,p456,1
361,p457,1
362,p458,1
363,p460,1
364,p461,1
365,p462,1
366,p463,1
367,p464,1
368,p466,1
369,p467,1
370,p468,1
371,p469,1
372,p470,1
373,p472,1
374,p473,1
375,p474,1
376,p475,1
377,p476,1
378,p477,1
379,p478,1
380,p479,1
381,p481,1
382,p482,1
383,p483,1
384,p485,1
385,p488,1
386,p489,1
387,p490,1
388,p491,1
389,p494,1
390,p495,1
391,p496,1
392,p497,1
393,p498,1
394,p499,1
395,p500,1
396,p501,1
397,p502,1
398,p503,1
399,p504,1
400,p505,1
401,p506,1
402,p507,1
403,p508,1
404,p510,1
405,p511,1
406,p512,1
407,p513,1
408,p514,1
409,p515,1
410,p516,1
411,p517,1
412,p518,1
413,p519,1
414,p520,1
415,p521,1
416,p524,1
417,p525,1
418,p526,1
419,p527,1
420,p528,1
421,p529,1
422,p530,1
423,p531,1
424,p532,1
425,p533,1
426,p534,1
427,p536,1
428,p537,1
429,p538,1
430,p540,1
431,p541,1
432,p542,1
433,p543,1
434,p544,1
435,p545,1
436,p546,1
437,p547,1
438,p549,1
439,p552,1
440,p553,1
441,p554,1
442,p555,1
443,p556,1
444,p557,1
445,p558,1
446,p561,1
447,p563,1
448,p564,1
449,p565,1
450,p566,1
451,p570,1
452,p572,1
453,p573,1
454,p575,1
455,p576,1
456,p577,1
457,p578,1
458,p579,1
459,p580,1
460,p581,1
461,p583,1
462,p584,1
463,p585,1
464,p587,1
465,p588,1
466,p589,1
467,p593,1
468,p594,1
469,p595,1
470,p597,1
471,p598,1
472,p599,1
473,p600,1
474,p601,1
475,p602,1
476,p604,1
477,p606,1
478,p608,1
479,p609,1
480,p610,1
481,p611,1
482,p612,1
483,p613,1
484,p614,1
485,p616,1
486,p617,1
487,p618,1
488,p620,1
489,p621,1
490,p622,1
491,p623,1
492,p625,1
493,p627,1
494,p628,1
495,p629,1
496,p630,1
497,p631,1
498,p632,1
499,p633,1
500,p635,1
501,p637,1
502,p640,1
503,p641,1
504,p645,1
505,p646,1
506,p647,1
507,p648,1
508,p649,1
509,p651,1
510,p652,1
511,p653,1
512,p654,1
513,p655,1
514,p656,1
515,p657,1
516,p658,1
517,p659,1
518,p661,1
519,p662,1
520,p666,1
521,p667,1
522,p668,1
523,p669,1
524,p670,1
525,p671,1
526,p672,1
527,p673,1
528,p674,1
529,p675,1
530,p676,1
531,p677,1
532,p678,1
533,p679,1
534,p682,1
535,p683,1
536,p684,1
537,p685,1
538,p686,1
539,p687,1
540,p688,1
541,p689,1
542,p690,1
543,p691,1
544,p693,1
545,p695,1
546,p696,1
547,p697,1
548,p698,1
549,p701,1
550,p702,1
551,p703,1
552,p706,1
553,p707,1
554,p708,1
555,p709,1
556,p710,1
557,p711,1
558,p712,1
559,p713,1
560,p715,1
561,p716,1
562,p717,1
563,p718,1
564,p719,1
565,p720,1
566,p721,1
567,p722,1
568,p723,1
569,p724,1
570,p726,1
571,p727,1
572,p728,1
573,p729,1
574,p731,1
575,p732,1
576,p733,1
577,p734,1
578,p735,1
579,p736,1
580,p738,1
581,p739,1
582,p740,1
583,p742,1
584,p743,1
585,p744,1
586,p745,1
587,p746,1
588,p747,1
589,p748,1
590,p749,1
591,p750,1
592,p751,1
593,p752,1
594,p753,1
595,p754,1
596,p755,1
597,p756,1
598,p757,1
599,p758,1
600,p759,1
601,p761,1
602,p762,1
603,p763,1
604,p764,1
605,p765,1
606,p766,1
607,p767,1
608,p768,1
609,p769,1
610,p771,1
611,p773,1
612,p774,1
613,p775,1
614,p776,1
615,p777,1
616,p780,1
617,p781,1
618,p782,1
619,p783,1
620,p784,1
621,p785,1
622,p786,1
623,p787,1
624,p788,1
625,p790,1
626,p791,1
627,p792,1
628,p793,1
629,p794,1
630,p795,1
631,p796,1
632,p797,1
633,p798,1
634,p799,1
635,p801,1
636,p802,1
637,p805,1
638,p806,1
639,p808,1
640,p809,1
641,p810,1
642,p812,1
643,p813,1
644,p814,1
645,p815,1
646,p816,1
647,p817,1
648,p818,1
649,p819,1
650,p821,1
651,p822,1
652,p823,1
653,p824,1
654,p825,1
655,p826,1
656,p827,1
657,p828,1
658,p829,1
659,p830,1
660,p833,1
661,p834,1
662,p835,1
663,p836,1
664,p837,1
665,p838,1
666,p839,1
667,p841,1
668,p842,1
669,p843,1
670,p844,1
671,p845,1
672,p846,1
673,p847,1
674,p848,1
675,p849,1
676,p851,1
677,p852,1
678,p853,1
679,p854,1
680,p855,1
681,p857,1
682,p858,1
683,p859,1
684,p861,1
685,p862,1
686,p865,1
687,p866,1
688,p867,1
689,p869,1
690,p870,1
691,p871,1
692,p873,1
693,p874,1
694,p875,1
695,p876,1
696,p878,1
697,p879,1
698,p880,1
699,p881,1
700,p882,1
701,p883,1
702,p884,1
703,p885,1
704,p886,1
705,p887,1
706,p888,1
707,p889,1
708,p891,1
709,p892,1
710,p893,1
711,p894,1
712,p895,1
713,p897,1
714,p898,1
715,p899,1
716,p900,1
717,p902,1
718,p903,1
719,p904,1
720,p907,1
721,p908,1
722,p909,1
723,p911,1
724,p912,1
725,p913,1
726,p914,1
727,p916,1
728,p917,1
729,p918,1
730,p919,1
731,p920,1
732,p921,1
733,p922,1
734,p923,1
735,p925,1
736,p926,1
737,p927,1
738,p928,1
739,p929,1
740,p932,1
741,p933,1
742,p934,1
743,p935,1
744,p936,1
745,p937,1
746,p938,1
747,p939,1
748,p940,1
749,p941,1
750,p942,1
751,p943,1
752,p944,1
753,p946,1
754,p947,1
755,p949,1
756,p951,1
757,p952,1
758,p953,1
759,p954,1
760,p955,1
761,p956,1
762,p957,1
763,p958,1
764,p959,1
765,p961,1
766,p962,1
767,p963,1
768,p964,1
769,p966,1
770,p967,1
771,p968,1
772,p970,1
773,p971,1
774,p972,1
775,p973,1
776,p974,1
777,p975,1
778,p976,1
779,p979,1
780,p980,1
781,p981,1
782,p982,1
783,p983,1
784,p985,1
785,p987,1
786,p988,1
787,p989,1
788,p990,1
789,p992,1
790,p993,1
791,p994,1
792,p995,1
793,p996,1
794,p997,1
795,p998,1
796,p999,1
797,p1000,1
798,p1001,1
799,p1002,1
800,p1004,1
801,p1006,1
802,p1007,1
803,p1008,1
804,p1009,1
805,p1010,1
806,p1011,1
807,p1013,1
808,p1014,1
809,p1016,1
810,p1017,1
811,p1018,1
812,p1019,1
813,p1020,1
814,p1021,1
815,p1023,1
816,p1024,1
817,p1025,1
818,p1026,1
819,p1027,1
820,p1032,1
821,p1033,1
822,p1034,1
823,p1035,1
824,p1036,1
825,p1038,1
826,p1039,1
827,p1041,1
828,p1042,1
829,p1043,1
830,p1044,1
831,p1045,1
832,p1046,1
833,p1047,1
834,p1049,1
835,p1051,1
836,p1052,1
837,p1053,1
838,p1054,1
839,p1055,1
840,p1056,1
841,p1057,1
842,p1059,1
843,p1060,1
844,p1061,1
845,p1063,1
846,p1064,1
847,p1065,1
848,p1068,1
849,p1069,1
850,p1071,1
851,p1072,1
852,p1073,1
853,p1074,1
854,p1075,1
855,p1076,1
856,p1078,1
857,p1079,1
858,p1080,1
859,p1081,1
860,p1082,1
861,p1083,1
862,p1084,1
863,p1085,1
864,p1086,1
865,p1089,1
866,p1090,1
867,p1092,1
868,p1093,1
869,p1094,1
870,p1095,1
871,p1096,1
872,p1097,1
873,p1098,1
874,p1099,1
875,p1100,1
876,p1101,1
877,p1102,1
878,p1103,1
879,p1104,1
880,p1105,1
881,p1106,1
882,p1108,1
883,p1110,1
884,p1111,1
885,p1112,1
886,p1113,1
887,p1114,1
888,p1115,1
889,p1118,1
890,p1120,1
891,p1121,1
892,p1122,1
893,p1123,1
894,p1125,1
895,p1126,1
896,p1127,1
897,p1128,1
898,p1129,1
899,p1130,1
900,p1131,1
901,p1132,1
902,p1133,1
903,p1135,1
904,p1136,1
905,p1137,1
906,p1138,1
907,p1140,1
908,p1141,1
909,p1142,1
910,p1143,1
911,p1144,1
912,p1146,1
913,p1147,1
914,p1148,1
915,p1149,1
916,p1151,1
917,p1152,1
918,p1153,1
919,p1154,1
920,p1156,1
921,p1157,1
922,p1159,1
923,p1160,1
924,p1161,1
925,p1162,1
926,p1163,1
927,p1165,1
928,p1166,1
929,p1167,1
930,p1168,1
931,p1169,1
932,p1171,1
933,p1172,1
934,p1173,1
935,p1174,1
936,p1175,1
937,p1176,1
938,p1177,1
939,p1178,1
940,p1179,1
941,p1180,1
942,p1181,1
943,p1183,1
944,p1184,1
945,p1185,1
946,p1186,1
947,p1187,1
948,p1189,1
949,p1190,1
950,p1192,1
951,p1193,1
952,p1194,1
953,p1196,1
954,p1197,1
955,p1198,1
956,p1201,1
957,p1203,1
958,p1205,1
959,p1206,1
960,p1207,1
961,p1208,1
962,p1209,1
963,p1210,1
964,p1211,1
965,p1212,1
966,p1213,1
967,p1215,1
968,p1216,1
969,p1219,1
970,p1220,1
971,p1221,1
972,p1222,1
973,p1224,1
974,p1225,1
975,p1226,1
976,p1228,1
977,p1229,1
978,p1230,1
979,p1231,1
980,p1233,1
981,p1235,1
982,p1236,1
983,p1237,1
984,p1238,1
985,p1241,1
986,p1242,1
987,p1243,1
988,p1244,1
989,p1245,1
990,p1246,1
991,p1247,1
992,p1248,1
993,p1249,1
994,p1250,1
995,p1251,1
996,p1252,1
997,p1254,1
998,p1256,1
999,p1257,1
1000,p1258,1
1001,p1259,1
1002,p1260,1
1003,p1261,1
1004,p1262,1
1005,p1263,1
1006,p1264,1
1007,p1266,1
1008,p1267,1
1009,p1268,1
1010,p1269,1
1011,p1270,1
1012,p1271,1
1013,p1272,1
1014,p1273,1
1015,p1274,1
1016,p1275,1
1017,p1276,1
1018,p1277,1
1019,p1279,1
1020,p1280,1
1021,p1281,1
1022,p1283,1
1023,p1284,1
1024,p1285,1
1025,p1286,1
1026,p1287,1
1027,p1288,1
1028,p1289,1
1029,p1290,1
1030,p1291,1
1031,p1292,1
1032,p1293,1
1033,p1294,1
1034,p1297,1
1035,p1298,1
1036,p1300,1
1037,p1301,1
1038,p1302,1
1039,p1303,1
1040,p1304,1
1041,p1305,1
1042,p1306,1
1043,p1307,1
1044,p1309,1
1045,p1310,1
1046,p1311,1
1047,p1313,1
1048,p1314,1
1049,p1316,1
1050,p1317,1
1051,p1318,1
1052,p1319,1
1053,p1321,1
1054,p1322,1
1055,p1323,1
1056,p1324,1
1057,p1326,1
1058,p1327,1
1059,p1328,1
1060,p1329,1
1061,p1330,1
1062,p1332,1
1063,p1333,1
1064,p1335,1
1065,p1336,1
1066,p1338,1
1067,p1339,1
1068,p1342,1
1069,p1344,1
1070,p1345,1
1071,p1346,1
1072,p1347,1
1073,p1349,1
1074,p1351,1
1075,p1352,1
1076,p1354,1
1077,p1355,1
1078,p1356,1
1079,p1357,1
1080,p1358,1
1081,p1359,1
1082,p1360,1
1083,p1361,1
1084,p1362,1
1085,p1363,1
1086,p1366,1
1087,p1367,1
1088,p1368,1
1089,p1369,1
1090,p1370,1
1091,p1371,1
1092,p1372,1
1093,p1373,1
1094,p1374,1
1095,p1375,1
1096,p1376,1
1097,p1377,1
1098,p1378,1
1099,p1379,1
1100,p1380,1
1101,p1381,1
1102,p1382,1
1103,p1385,1
1104,p1386,1
1105,p1387,1
1106,p1388,1
1107,p1389,1
1108,p1391,1
1109,p1392,1
1110,p1393,1
1111,p1395,1
1112,p1397,1
1113,p1398,1
1114,p1400,1
1115,p1401,1
1116,p1402,1
1117,p1403,1
1118,p1405,1
1119,p1406,1
1120,p1407,1
1121,p1408,1
1122,p1409,1
1123,p1410,1
1124,p1411,1
1125,p1412,1
1126,p1413,1
1127,p1414,1
1128,p1416,1
1129,p1417,1
1130,p1418,1
1131,p1419,1
1132,p1420,1
1133,p1421,1
1134,p1423,1
1135,p1424,1
1136,p1425,1
1137,p1426,1
1138,p1427,1
1139,p1428,1
1140,p1431,1
1141,p1433,1
1142,p1434,1
1143,p1436,1
1144,p1438,1
1145,p1439,1
1146,p1440,1
1147,p1441,1
1148,p1442,1
1149,p1443,1
1150,p1444,1
1151,p1445,1
1152,p1446,1
1153,p1447,1
1154,p1448,1
1155,p1451,1
1156,p1452,1
1157,p1454,1
1158,p1455,1
1159,p1456,1
1160,p1457,1
1161,p1458,1
1162,p1459,1
1163,p1461,1
1164,p1463,1
1165,p1464,1
1166,p1465,1
1167,p1466,1
1168,p1467,1
1169,p1468,1
1170,p1469,1
1171,p1470,1
1172,p1471,1
1173,p1472,1
1174,p1473,1
1175,p1474,1
1176,p1475,1
1177,p1476,1
1178,p1477,1
1179,p1479,1
1180,p1480,1
1181,p1482,1
1182,p1483,1
1183,p1484,1
1184,p1486,1
1185,p1488,1
1186,p1489,1
1187,p1490,1
1188,p1492,1
1189,p1493,1
1190,p1494,1
1191,p1495,1
1192,p1496,1
1193,p1497,1
1194,p1498,1
1195,p1502,1
1196,p1504,1
1197,p1506,1
1198,p1510,1
1199,p1511,1
1200,p1513,1
1201,p1515,1
1202,p1517,1
1203,p1518,1
1204,p1519,1
1205,p1520,1
1206,p1522,1
1207,p1523,1
1208,p1525,1
1209,p1526,1

# ESTADÍSTICAS
# Total nodos: 1209
# Conexiones máximas: 1
# Conexiones mínimas: 1
# Conexiones promedio: 1.00
# Mediana de conexiones: 1

# NODOS SELECCIONADOS POR MODO (top 1):
# Modo MIN:
#   1. p0 (pos 1, 1 conexiones)
