# RANKING DE NODOS PARA ETIQUETA: hasTag
# Total de nodos con conexiones salientes: 79534
# Formato: Posición,NodeID,Conexiones_Salientes
# Generado automáticamente desde: MillenniumDB/data/ldbc/01/edges.txt
# ============================================================

136,f3506,63
137,f3539,63
138,f5953,63
139,f9829,63
140,f12617,63
141,f13472,63
142,f13690,63
143,f36,62
144,f4481,62
145,f6618,62
146,f6655,62
147,f7705,62
148,f12311,62
149,f272,61
150,f1183,61
151,f2293,61
152,f2868,61
153,f4843,61
154,f5023,61
155,f6639,61
156,f7230,61
157,f9728,61
158,f11362,61
159,f12399,61
160,f405,60
161,f872,60
162,f3000,60
163,f3675,60
164,f4138,60
165,f4205,60
166,f4248,60
167,f4998,60
168,f6847,60
169,f11267,60
170,f11522,60
171,f13007,60
172,f13453,60
173,f740,59
174,f1861,59
175,f6045,59
176,f6053,59
177,f6678,59
178,f9350,59
179,f12616,59
180,f8362,58
181,f8951,58
182,f9856,58
183,f12363,58
184,f12454,58
185,f983,57
186,f1242,57
187,f1781,57
188,f1991,57
189,f2006,57
190,f2128,57
191,f2679,57
192,f3733,57
193,f4184,57
194,f7047,57
195,f7528,57
196,f10082,57
197,f10455,57
198,f10854,57
199,f1942,56
200,f2095,56
201,f3885,56
202,f5812,56
203,f7156,56
204,f7304,56
205,f12179,56
206,f12191,56
207,f13592,56
208,f1024,55
209,f1508,55
210,f5981,55
211,f6370,55
212,f7121,55
213,f7720,55
214,f7820,55
215,f9583,55
216,f10295,55
217,f13333,55
218,f13489,55
219,f590,54
220,f2537,54
221,f3328,54
222,f3393,54
223,f4661,54
224,f5076,54
225,f9070,54
226,f9859,54
227,f10761,54
228,f13656,54
229,f1529,53
230,f2825,53
231,f3002,53
232,f8016,53
233,f8344,53
234,f8437,53
235,f8813,53
236,f13330,53
237,f67,52
238,f1363,52
239,f4560,52
240,f4894,52
241,f6589,52
242,f7029,52
243,f7782,52
244,f9858,52
245,f9993,52
246,f10582,52
247,f10971,52
248,f12688,52
249,f1184,51
250,f2265,51
251,f2540,51
252,f3366,51
253,f3984,51
254,f4419,51
255,f4620,51
256,f5704,51
257,f6075,51
258,f6434,51
259,f11004,51
260,f11158,51
261,f11160,51
262,f135,50
263,f3357,50
264,f3365,50
265,f3990,50
266,f7248,50
267,f7844,50
268,f10515,50
269,f10641,50
270,f11426,50
271,f1130,49
272,f1483,49
273,f6876,49
274,f10276,49
275,f11332,49
276,f11598,49
277,f11686,49
278,f93,48
279,f1908,48
280,f7553,48
281,f9581,48
282,f10588,48
283,f12236,48
284,f12539,48
285,f2827,47
286,f3992,47
287,f5866,47
288,f6146,47
289,f8010,47
290,f8478,47
291,f10587,47
292,f12369,47
293,f13498,47
294,f632,46
295,f2858,46
296,f2999,46
297,f5637,46
298,f7417,46
299,f7657,46
300,f8921,46
301,f9882,46
302,f10011,46
303,f10030,46
304,f11612,46
305,f11991,46
306,f773,45
307,f1147,45
308,f1941,45
309,f4527,45
310,f4744,45
311,f4814,45
312,f6708,45
313,f7054,45
314,f8168,45
315,f8322,45
316,f8512,45
317,f8520,45
318,f9503,45
319,f9873,45
320,f10425,45
321,f11285,45
322,f11885,45
323,f12590,45
324,f12986,45
325,f13518,45
326,f1671,44
327,f2867,44
328,f3496,44
329,f4382,44
330,f4507,44
331,f4994,44
332,f5545,44
333,f5842,44
334,f6100,44
335,f6535,44
336,f7263,44
337,f7307,44
338,f7507,44
339,f9805,44
340,f10337,44
341,f11948,44
342,f13739,44
343,f2989,43
344,f3028,43
345,f3704,43
346,f3747,43
347,f6201,43
348,f8774,43
349,f13326,43
350,f13662,43
351,f963,42
352,f1633,42
353,f2275,42
354,f3776,42
355,f3946,42
356,f4896,42
357,f5037,42
358,f5179,42
359,f7582,42
360,f9482,42
361,f10028,42
362,f10065,42
363,f11331,42
364,f11971,42
365,f1065,41
366,f5162,41
367,f5727,41
368,f6182,41
369,f7306,41
370,f7353,41
371,f7934,41
372,f9150,41
373,f10991,41
374,f12426,41
375,f12608,41
376,f12627,41
377,f1531,40
378,f3831,40
379,f5182,40
380,f5301,40
381,f6310,40
382,f9291,40
383,f13732,40
384,f1695,39
385,f5086,39
386,f5090,39
387,f5302,39
388,f6815,39
389,f9451,39
390,f10187,39
391,f10212,39
392,f11134,39
393,f11579,39
394,f11613,39
395,f852,38
396,f1035,38
397,f1210,38
398,f1374,38
399,f1375,38
400,f2988,38
401,f3425,38
402,f3511,38
403,f4135,38
404,f5763,38
405,f7265,38
406,f7846,38
407,f8749,38
408,f8908,38
409,f8935,38
410,f9496,38
411,f10581,38
412,f10919,38
413,f12726,38
414,f13663,38
415,f1963,37
416,f5428,37
417,f5683,37
418,f6074,37
419,f7585,37
420,f10544,37
421,f12660,37
422,f13051,37
423,f171,36
424,f923,36
425,f1295,36
426,f1657,36
427,f4366,36
428,f5189,36
429,f5255,36
430,f8946,36
431,f10042,36
432,f11615,36
433,f12859,36
434,f467,35
435,f628,35
436,f985,35
437,f1171,35
438,f3478,35
439,f3509,35
440,f3621,35
441,f4381,35
442,f4420,35
443,f4421,35
444,f4588,35
445,f5147,35
446,f6379,35
447,f7010,35
448,f7172,35
449,f7348,35
450,f7350,35
451,f9680,35
452,f11812,35
453,f506,34
454,f610,34
455,f2356,34
456,f4422,34
457,f5982,34
458,f8102,34
459,f8237,34
460,f9775,34
461,f10367,34
462,f11155,34
463,f11248,34
464,f11299,34
465,f11858,34
466,f12852,34
467,f12895,34
468,f816,33
469,f2539,33
470,f2990,33
471,f4029,33
472,f6125,33
473,f6469,33
474,f7093,33
475,f7885,33
476,f8188,33
477,f12618,33
478,f137,32
479,f466,32
480,f1669,32
481,f2292,32
482,f3359,32
483,f4030,32
484,f4281,32
485,f4312,32
486,f5055,32
487,f5548,32
488,f7055,32
489,f9059,32
490,f10027,32
491,f10485,32
492,f10835,32
493,f11113,32
494,f12591,32
495,f568,31
496,f2131,31
497,f2276,31
498,f2863,31
499,f3495,31
500,f5087,31
501,f8355,31
502,f9271,31
503,f9483,31
504,f10727,31
505,f12482,31
506,f12567,31
507,f13116,31
508,f1350,30
509,f1518,30
510,f3084,30
511,f5615,30
512,f6263,30
513,f6353,30
514,f7821,30
515,f8206,30
516,f9297,30
517,f10146,30
518,f12050,30
519,f12312,30
520,f13136,30
521,f13158,30
522,f37,29
523,f1029,29
524,f1613,29
525,f6073,29
526,f8269,29
527,f9330,29
528,f10060,29
529,f10542,29
530,f11652,29
531,f12511,29
532,f2210,28
533,f2826,28
534,f6619,28
535,f6767,28
536,f8321,28
537,f10999,28
538,f12178,28
539,f617,27
540,f1795,27
541,f1860,27
542,f3161,27
543,f3254,27
544,f4895,27
545,f4915,27
546,f4969,27
547,f8458,27
548,f9298,27
549,f10941,27
550,f11188,27
551,f11873,27
552,f12702,27
553,f203,26
554,f810,26
555,f1085,26
556,f1238,26
557,f2780,26
558,f5064,26
559,f5146,26
560,f5899,26
561,f7352,26
562,f8353,26
563,f8625,26
564,f10540,26
565,f10812,26
566,f11551,26
567,f11922,26
568,f12727,26
569,f111,25
570,f332,25
571,f609,25
572,f4060,25
573,f4501,25
574,f4590,25
575,f4686,25
576,f6034,25
577,f6821,25
578,f7308,25
579,f7525,25
580,f8417,25
581,f8804,25
582,f9285,25
583,f9592,25
584,f10061,25
585,f10253,25
586,f11037,25
587,f11246,25
588,f13593,25
589,f813,24
590,f4091,24
591,f4559,24
592,f4967,24
593,f5584,24
594,f5918,24
595,f6816,24
596,f7011,24
597,f7562,24
598,f7977,24
599,f9387,24
600,f9582,24
601,f10541,24
602,f11189,24
603,f12130,24
604,f474,23
605,f964,23
606,f2026,23
607,f2191,23
608,f2255,23
609,f2676,23
610,f3067,23
611,f3800,23
612,f4129,23
613,f5254,23
614,f5523,23
615,f5843,23
616,f6332,23
617,f6494,23
618,f7526,23
619,f8666,23
620,f8801,23
621,f11205,23
622,f12078,23
623,f450,22
624,f2130,22
625,f3633,22
626,f4999,22
627,f5585,22
628,f6952,22
629,f8810,22
630,f9673,22
631,f10254,22
632,f12364,22
633,f2016,21
634,f3326,21
635,f3622,21
636,f3737,21
637,f4388,21
638,f5507,21
639,f5660,21
640,f5772,21
641,f5917,21
642,f7204,21
643,f7463,21
644,f7485,21
645,f8792,21
646,f9726,21
647,f12629,21
648,f239,20
649,f889,20
650,f924,20
651,f1273,20
652,f1720,20
653,f2518,20
654,f3329,20
655,f3970,20
656,f5054,20
657,f5919,20
658,f7122,20
659,f7146,20
660,f7386,20
661,f7540,20
662,f9803,20
663,f10518,20
664,f10861,20
665,f11214,20
666,f11844,20
667,f451,19
668,f2241,19
669,f4660,19
670,f6765,19
671,f6879,19
672,f7232,19
673,f8979,19
674,f9107,19
675,f9366,19
676,f9589,19
677,f9872,19
678,f10584,19
679,f10849,19
680,f11322,19
681,f12854,19
682,m169262,19
683,m269004,19
684,f908,18
685,f925,18
686,f1161,18
687,f1172,18
688,f1189,18
689,f1225,18
690,f1271,18
691,f3959,18
692,f5000,18
693,f7269,18
694,f8079,18
695,f8222,18
696,f8230,18
697,f8948,18
698,f9214,18
699,f9274,18
700,f9804,18
701,f9875,18
702,f12293,18
703,f12853,18
704,f13745,18
705,m158180,18
706,m169266,18
707,f1236,17
708,f2129,17
709,f2673,17
710,f3117,17
711,f3828,17
712,f4519,17
713,f4523,17
714,f4959,17
715,f6067,17
716,f6534,17
717,f7266,17
718,f9049,17
719,f9452,17
720,f10077,17
721,f10800,17
722,f12200,17
723,f12439,17
724,f12592,17
725,f13454,17
726,f13725,17
727,m162471,17
728,m169256,17
729,m169257,17
730,m169268,17
731,m221774,17
732,m223344,17
733,m268989,17
734,m268999,17
735,m278816,17
736,m286275,17
737,f1862,16
738,f3277,16
739,f4101,16
740,f6035,16
741,f6470,16
742,f6553,16
743,f7552,16
744,f7691,16
745,f7802,16
746,f8510,16
747,f9283,16
748,f10066,16
749,f10214,16
750,f10327,16
751,f12427,16
752,f13531,16
753,m175502,16
754,m188840,16
755,m205364,16
756,m215616,16
757,m262027,16
758,m278815,16
759,f984,15
760,f1651,15
761,f2678,15
762,f2777,15
763,f3477,15
764,f3642,15
765,f4383,15
766,f7852,15
767,f10959,15
768,f11685,15
769,f12832,15
770,f13328,15
771,f13399,15
772,f13455,15
773,f13533,15
774,m141931,15
775,m144998,15
776,m153998,15
777,m154412,15
778,m169255,15
779,m169267,15
780,m178272,15
781,m179173,15
782,m181826,15
783,m188847,15
784,m192778,15
785,m200531,15
786,m211500,15
787,m215607,15
788,m215617,15
789,m219423,15
790,m223342,15
791,m223345,15
792,m261242,15
793,m262021,15
794,m271539,15
795,m275028,15
796,m275036,15
797,m278820,15
798,f134,14
799,f271,14
800,f1696,14
801,f1745,14
802,f2779,14
803,f3224,14
804,f3732,14
805,f3928,14
806,f5508,14
807,f5771,14
808,f6209,14
809,f7837,14
810,f8416,14
811,f8840,14
812,f9151,14
813,f11190,14
814,f12180,14
815,f13293,14
816,m135759,14
817,m138308,14
818,m148660,14
819,m156520,14
820,m158146,14
821,m158148,14
822,m159836,14
823,m165543,14
824,m168122,14
825,m168662,14
826,m169153,14
827,m169462,14
828,m169464,14
829,m174045,14
830,m175499,14
831,m179064,14
832,m179170,14
833,m179171,14
834,m181368,14
835,m181825,14
836,m188870,14
837,m192771,14
838,m192773,14
839,m192774,14
840,m194166,14
841,m198520,14
842,m203377,14
843,m205358,14
844,m211724,14
845,m215606,14
846,m220514,14
847,m220518,14
848,m221769,14
849,m223316,14
850,m223341,14
851,m223735,14
852,m224266,14
853,m225052,14
854,m225451,14
855,m235175,14
856,m235350,14
857,m240171,14
858,m240185,14
859,m240187,14
860,m243362,14
861,m244847,14
862,m244967,14
863,m245866,14
864,m250373,14
865,m256069,14
866,m256355,14
867,m256356,14
868,m259808,14
869,m262025,14
870,m268998,14
871,m269303,14
872,m272177,14
873,m85711,14
874,m127923,14
875,f723,13
876,f1361,13
877,f1670,13
878,f2745,13
879,f4518,13
880,f4768,13
881,f5181,13
882,f5287,13
883,f5300,13
884,f5530,13
885,f5586,13
886,f5845,13
887,f7148,13
888,f7173,13
889,f7349,13
890,f9038,13
891,f9556,13
892,f9706,13
893,f10063,13
894,f10614,13
895,f10725,13
896,f11192,13
897,f11777,13
898,f11972,13
899,f13171,13
900,f13172,13
901,f13564,13
902,m136686,13
903,m137491,13
904,m138300,13
905,m141927,13
906,m144683,13
907,m144996,13
908,m146546,13
909,m147920,13
910,m149990,13
911,m150581,13
912,m152506,13
913,m154404,13
914,m156054,13
915,m156514,13
916,m156839,13
917,m157510,13
918,m158095,13
919,m158144,13
920,m158162,13
921,m158175,13
922,m158693,13
923,m159832,13
924,m159839,13
925,m159846,13
926,m160861,13
927,m162470,13
928,m166298,13
929,m166876,13
930,m170563,13
931,m170949,13
932,m172537,13
933,m174837,13
934,m174883,13
935,m175506,13
936,m178271,13
937,m178356,13
938,m179057,13
939,m179174,13
940,m181816,13
941,m181819,13
942,m182863,13
943,m184082,13
944,m184766,13
945,m185959,13
946,m188838,13
947,m192767,13
948,m192776,13
949,m197201,13
950,m197211,13
951,m197217,13
952,m198519,13
953,m200803,13
954,m202903,13
955,m202904,13
956,m203380,13
957,m203832,13
958,m205814,13
959,m206233,13
960,m208430,13
961,m208850,13
962,m212347,13
963,m217435,13
964,m219421,13
965,m221766,13
966,m221771,13
967,m221879,13
968,m221880,13
969,m223230,13
970,m223309,13
971,m225494,13
972,m227760,13
973,m229742,13
974,m231049,13
975,m232126,13
976,m234245,13
977,m234262,13
978,m235349,13
979,m244540,13
980,m244846,13
981,m245860,13
982,m246981,13
983,m247534,13
984,m255939,13
985,m256181,13
986,m256352,13
987,m257831,13
988,m257913,13
989,m261994,13
990,m262019,13
991,m262081,13
992,m262083,13
993,m264497,13
994,m265591,13
995,m268987,13
996,m269298,13
997,m269302,13
998,m269977,13
999,m270503,13
1000,m275029,13
1001,m278818,13
1002,m282245,13
1003,m285272,13
1004,m286266,13
1005,m286267,13
1006,m6854,13
1007,m33633,13
1008,f468,12
1009,f812,12
1010,f1438,12
1011,f2370,12
1012,f2494,12
1013,f3775,12
1014,f4517,12
1015,f5251,12
1016,f5506,12
1017,f5844,12
1018,f6378,12
1019,f6638,12
1020,f7956,12
1021,f10220,12
1022,f10366,12
1023,f11330,12
1024,f11580,12
1025,f12019,12
1026,f13470,12
1027,f13744,12
1028,m135752,12
1029,m135764,12
1030,m137536,12
1031,m138302,12
1032,m138909,12
1033,m138941,12
1034,m140697,12
1035,m140888,12
1036,m142321,12
1037,m144871,12
1038,m144879,12
1039,m144990,12
1040,m146000,12
1041,m146005,12
1042,m146426,12
1043,m147646,12
1044,m148653,12
1045,m148949,12
1046,m149521,12
1047,m149988,12
1048,m150318,12
1049,m151219,12
1050,m152422,12
1051,m152424,12
1052,m153992,12
1053,m154406,12
1054,m154922,12
1055,m155546,12
1056,m156060,12
1057,m156838,12
1058,m156843,12
1059,m156844,12
1060,m156854,12
1061,m156893,12
1062,m157295,12
1063,m157504,12
1064,m158094,12
1065,m158678,12
1066,m159190,12
1067,m159837,12
1068,m160185,12
1069,m160852,12
1070,m162297,12
1071,m165095,12
1072,m165541,12
1073,m166797,12
1074,m169209,12
1075,m169215,12
1076,m169244,12
1077,m169252,12
1078,m169457,12
1079,m169467,12
1080,m170947,12
1081,m174841,12
1082,m177161,12
1083,m177438,12
1084,m178267,12
1085,m178352,12
1086,m179063,12
1087,m179166,12
1088,m179172,12
1089,m180149,12
1090,m180153,12
1091,m181377,12
1092,m181808,12
1093,m181809,12
1094,m181817,12
1095,m182802,12
1096,m183688,12
1097,m183779,12
1098,m184067,12
1099,m184084,12
1100,m185843,12
1101,m186090,12
1102,m186185,12
1103,m186190,12
1104,m187262,12
1105,m187534,12
1106,m188206,12
1107,m188742,12
1108,m188861,12
1109,m188873,12
1110,m189775,12
1111,m192766,12
1112,m193517,12
1113,m194172,12
1114,m194202,12
1115,m194203,12
1116,m197000,12
1117,m197202,12
1118,m197212,12
1119,m198171,12
1120,m199950,12
1121,m201861,12
1122,m203368,12
1123,m203615,12
1124,m203818,12
1125,m205355,12
1126,m205359,12
1127,m205705,12
1128,m205713,12
1129,m207147,12
1130,m208856,12
1131,m212081,12
1132,m212342,12
1133,m212345,12
1134,m215610,12
1135,m215611,12
1136,m220513,12
1137,m220524,12
1138,m220541,12
1139,m220760,12
1140,m221761,12
1141,m223001,12
1142,m223204,12
1143,m223307,12
1144,m223732,12
1145,m223812,12
1146,m224894,12
1147,m226589,12
1148,m228136,12
1149,m229484,12
1150,m231043,12
1151,m233946,12
1152,m235176,12
1153,m235357,12
1154,m235360,12
1155,m236040,12
1156,m236042,12
1157,m236878,12
1158,m237310,12
1159,m237317,12
1160,m238080,12
1161,m238201,12
1162,m238205,12
1163,m239185,12
1164,m239422,12
1165,m240168,12
1166,m241531,12
1167,m241860,12
1168,m244536,12
1169,m244537,12
1170,m244845,12
1171,m244964,12
1172,m245198,12
1173,m247507,12
1174,m248642,12
1175,m248677,12
1176,m253278,12
1177,m254224,12
1178,m254225,12
1179,m254226,12
1180,m254233,12
1181,m256180,12
1182,m257588,12
1183,m257825,12
1184,m258254,12
1185,m258831,12
1186,m259509,12
1187,m260857,12
1188,m261238,12
1189,m261988,12
1190,m262016,12
1191,m262022,12
1192,m264704,12
1193,m265016,12
1194,m267930,12
1195,m267931,12
1196,m268078,12
1197,m268992,12
1198,m269585,12
1199,m269976,12
1200,m270440,12
1201,m270492,12
1202,m270495,12
1203,m270496,12
1204,m271254,12
1205,m271533,12
1206,m271536,12
1207,m271540,12
1208,m271923,12
1209,m272047,12
1210,m274334,12
1211,m274341,12
1212,m275027,12
1213,m275481,12
1214,m275484,12
1215,m275487,12
1216,m277303,12
1217,m279396,12
1218,m282491,12
1219,m282570,12
1220,m283294,12
1221,m283962,12
1222,m284879,12
1223,m286274,12
1224,m24344,12
1225,m59500,12
1226,m65936,12
1227,m86885,12
1228,m93438,12
1229,m107987,12
1230,m111531,12
1231,m120642,12
1232,m121198,12
1233,m121996,12
1234,m128812,12
1235,f814,11
1236,f1111,11
1237,f1560,11
1238,f2318,11
1239,f3454,11
1240,f3540,11
1241,f4993,11
1242,f5180,11
1243,f5222,11
1244,f6288,11
1245,f7031,11
1246,f8150,11
1247,f8338,11
1248,f8803,11
1249,f8945,11
1250,f9874,11
1251,f10026,11
1252,f10702,11
1253,f12199,11
1254,f13187,11
1255,f13226,11
1256,f13530,11
1257,f13689,11
1258,m136282,11
1259,m136684,11
1260,m136685,11
1261,m137489,11
1262,m137531,11
1263,m137535,11
1264,m138297,11
1265,m138936,11
1266,m140409,11
1267,m140693,11
1268,m140884,11
1269,m140886,11
1270,m140898,11
1271,m140910,11
1272,m140914,11
1273,m141784,11
1274,m142317,11
1275,m142329,11
1276,m144844,11
1277,m145061,11
1278,m145071,11
1279,m146006,11
1280,m146235,11
1281,m146423,11
1282,m147460,11
1283,m147650,11
1284,m147655,11
1285,m147917,11
1286,m148663,11
1287,m149985,11
1288,m149986,11
1289,m150017,11
1290,m151143,11
1291,m151147,11
1292,m151221,11
1293,m151589,11
1294,m151630,11
1295,m152018,11
1296,m152045,11
1297,m152360,11
1298,m152412,11
1299,m152415,11
1300,m152426,11
1301,m152497,11
1302,m152502,11
1303,m153250,11
1304,m153365,11
1305,m153370,11
1306,m153836,11
1307,m154407,11
1308,m155539,11
1309,m155828,11
1310,m155834,11
1311,m156047,11
1312,m156072,11
1313,m156517,11
1314,m156780,11
1315,m156853,11
1316,m156855,11
1317,m157010,11
1318,m157508,11
1319,m157986,11
1320,m158163,11
1321,m158435,11
1322,m158438,11
1323,m158440,11
1324,m158680,11
1325,m158685,11
1326,m158691,11
1327,m158911,11
1328,m159138,11
1329,m159415,11
1330,m159838,11
1331,m160197,11
1332,m162241,11
1333,m162242,11
1334,m162287,11
1335,m162459,11
1336,m162469,11
1337,m164601,11
1338,m164691,11
1339,m165409,11
1340,m165420,11
1341,m165528,11
1342,m165539,11
1343,m166059,11
1344,m166646,11
1345,m167048,11
1346,m167264,11
1347,m167267,11
1348,m167808,11
1349,m168121,11
1350,m168660,11
1351,m169143,11
1352,m169145,11
1353,m169150,11
1354,m169236,11
1355,m169468,11
1356,m170769,11
1357,m170951,11
1358,m171085,11
1359,m171602,11
1360,m171603,11
1361,m171793,11
1362,m172374,11
1363,m173969,11
1364,m174480,11
1365,m174646,11
1366,m174834,11
1367,m174884,11
1368,m175498,11
1369,m175504,11
1370,m176566,11
1371,m176568,11
1372,m177403,11
1373,m177652,11
1374,m177658,11
1375,m178239,11
1376,m178266,11
1377,m178558,11
1378,m179162,11
1379,m179223,11
1380,m180151,11
1381,m180294,11
1382,m180569,11
1383,m181089,11
1384,m181365,11
1385,m181935,11
1386,m182562,11
1387,m182563,11
1388,m182806,11
1389,m182855,11
1390,m183744,11
1391,m184066,11
1392,m184517,11
1393,m185958,11
1394,m186057,11
1395,m186081,11
1396,m186184,11
1397,m186266,11
1398,m186550,11
1399,m187023,11
1400,m187261,11
1401,m187264,11
1402,m188474,11
1403,m188769,11
1404,m188837,11
1405,m188868,11
1406,m189637,11
1407,m191302,11
1408,m191309,11
1409,m191900,11
1410,m192775,11
1411,m193042,11
1412,m193516,11
1413,m193519,11
1414,m193583,11
1415,m194164,11
1416,m195072,11
1417,m195416,11
1418,m195420,11
1419,m195422,11
1420,m196191,11
1421,m197203,11
1422,m197204,11
1423,m197650,11
1424,m197877,11
1425,m198061,11
1426,m198062,11
1427,m198068,11
1428,m198069,11
1429,m198160,11
1430,m198185,11
1431,m198717,11
1432,m199219,11
1433,m200525,11
1434,m200802,11
1435,m201445,11
1436,m201769,11
1437,m201993,11
1438,m202902,11
1439,m203350,11
1440,m203355,11
1441,m203428,11
1442,m203821,11
1443,m204821,11
1444,m204912,11
1445,m205357,11
1446,m205365,11
1447,m205819,11
1448,m205840,11
1449,m206219,11
1450,m206230,11
1451,m206359,11
1452,m206360,11
1453,m206366,11
1454,m207144,11
1455,m207151,11
1456,m208718,11
1457,m209765,11
1458,m210932,11
1459,m211499,11
1460,m211660,11
1461,m211757,11
1462,m212143,11
1463,m212151,11
1464,m212248,11
1465,m212341,11
1466,m212346,11
1467,m212926,11
1468,m212958,11
1469,m214747,11
1470,m215615,11
1471,m217424,11
1472,m217426,11
1473,m217427,11
1474,m217429,11
1475,m219061,11
1476,m219064,11
1477,m219376,11
1478,m219386,11
1479,m219934,11
1480,m220086,11
1481,m221423,11
1482,m221658,11
1483,m221759,11
1484,m221878,11
1485,m221887,11
1486,m223007,11
1487,m223200,11
1488,m223306,11
1489,m223308,11
1490,m223317,11
1491,m223815,11
1492,m224140,11
1493,m224225,11
1494,m225499,11
1495,m225601,11
1496,m226591,11
1497,m226599,11
1498,m226726,11
1499,m227077,11
1500,m228128,11
1501,m228298,11
1502,m229492,11
1503,m230583,11
1504,m231041,11
1505,m231046,11
1506,m232122,11
1507,m232153,11
1508,m232154,11
1509,m233432,11
1510,m235067,11
1511,m235105,11
1512,m235165,11
1513,m235169,11
1514,m235354,11
1515,m235552,11
1516,m236045,11
1517,m237005,11
1518,m237006,11
1519,m237046,11
1520,m237188,11
1521,m237195,11
1522,m237321,11
1523,m237474,11
1524,m237638,11
1525,m238175,11
1526,m239117,11
1527,m239233,11
1528,m240015,11
1529,m240058,11
1530,m240177,11
1531,m240274,11
1532,m241859,11
1533,m241861,11
1534,m241864,11
1535,m242159,11
1536,m242313,11
1537,m242583,11
1538,m242596,11
1539,m242600,11
1540,m242952,11
1541,m243232,11
1542,m243361,11
1543,m243776,11
1544,m243785,11
1545,m244282,11
1546,m244720,11
1547,m244965,11
1548,m244966,11
1549,m245867,11
1550,m246827,11
1551,m246973,11
1552,m247916,11
1553,m248638,11
1554,m250366,11
1555,m253284,11
1556,m253591,11
1557,m253605,11
1558,m253606,11
1559,m253694,11
1560,m254188,11
1561,m254218,11
1562,m254232,11
1563,m254352,11
1564,m254717,11
1565,m254719,11
1566,m255630,11
1567,m255936,11
1568,m255938,11
1569,m256066,11
1570,m256100,11
1571,m256179,11
1572,m257820,11
1573,m257826,11
1574,m258407,11
1575,m258418,11
1576,m258828,11
1577,m258829,11
1578,m259479,11
1579,m259504,11
1580,m259811,11
1581,m261236,11
1582,m261240,11
1583,m261400,11
1584,m261528,11
1585,m261761,11
1586,m261766,11
1587,m262020,11
1588,m262850,11
1589,m262973,11
1590,m263032,11
1591,m263158,11
1592,m263391,11
1593,m263516,11
1594,m263647,11
1595,m264278,11
1596,m264599,11
1597,m264712,11
1598,m265010,11
1599,m265385,11
1600,m265590,11
1601,m268046,11
1602,m268993,11
1603,m269005,11
1604,m269235,11
1605,m270398,11
1606,m270964,11
1607,m271251,11
1608,m271526,11
1609,m271652,11
1610,m271751,11
1611,m271912,11
1612,m272042,11
1613,m272196,11
1614,m274736,11
1615,m275024,11
1616,m275034,11
1617,m275040,11
1618,m275477,11
1619,m275482,11
1620,m276372,11
1621,m279403,11
1622,m281540,11
1623,m281643,11
1624,m281943,11
1625,m282488,11
1626,m283012,11
1627,m283295,11
1628,m283296,11
1629,m283300,11
1630,m283305,11
1631,m283887,11
1632,m283960,11
1633,m284849,11
1634,m284878,11
1635,m284885,11
1636,m285160,11
1637,m285214,11
1638,m285281,11
1639,m285286,11
1640,m285292,11
1641,m285293,11
1642,m372,11
1643,m14766,11
1644,m17189,11
1645,m31774,11
1646,m34213,11
1647,m40738,11
