# RANKING DE NODOS PARA ETIQUETA: workAt
# Total de nodos con conexiones salientes: 1207
# Formato: Posición,NodeID,Conexiones_Salientes
# Generado automáticamente desde: MillenniumDB/data/ldbc/01/edges.txt
# ============================================================

312,p1203,4
313,p1210,4
314,p1212,4
315,p1228,4
316,p1230,4
317,p1233,4
318,p1244,4
319,p1245,4
320,p1246,4
321,p1247,4
322,p1252,4
323,p1258,4
324,p1262,4
325,p1266,4
326,p1268,4
327,p1270,4
328,p1277,4
329,p1281,4
330,p1295,4
331,p1311,4
332,p1312,4
333,p1321,4
334,p1322,4
335,p1323,4
336,p1324,4
337,p1325,4
338,p1345,4
339,p1349,4
340,p1351,4
341,p1354,4
342,p1373,4
343,p1377,4
344,p1382,4
345,p1386,4
346,p1396,4
347,p1408,4
348,p1413,4
349,p1422,4
350,p1425,4
351,p1432,4
352,p1441,4
353,p1445,4
354,p1451,4
355,p1452,4
356,p1457,4
357,p1468,4
358,p1470,4
359,p1471,4
360,p1475,4
361,p1478,4
362,p1491,4
363,p1496,4
364,p1499,4
365,p1509,4
366,p1516,4
367,p1521,4
368,p1522,4
369,p1523,4
370,p1527,4
371,p0,3
372,p1,3
373,p14,3
374,p18,3
375,p21,3
376,p24,3
377,p26,3
378,p29,3
379,p37,3
380,p41,3
381,p42,3
382,p44,3
383,p47,3
384,p49,3
385,p50,3
386,p53,3
387,p64,3
388,p79,3
389,p89,3
390,p94,3
391,p101,3
392,p103,3
393,p110,3
394,p118,3
395,p126,3
396,p131,3
397,p136,3
398,p138,3
399,p140,3
400,p150,3
401,p153,3
402,p165,3
403,p167,3
404,p173,3
405,p174,3
406,p176,3
407,p178,3
408,p180,3
409,p183,3
410,p187,3
411,p192,3
412,p196,3
413,p198,3
414,p199,3
415,p202,3
416,p204,3
417,p215,3
418,p218,3
419,p220,3
420,p223,3
421,p225,3
422,p233,3
423,p241,3
424,p242,3
425,p243,3
426,p244,3
427,p256,3
428,p259,3
429,p265,3
430,p268,3
431,p269,3
432,p271,3
433,p285,3
434,p287,3
435,p292,3
436,p295,3
437,p303,3
438,p310,3
439,p311,3
440,p324,3
441,p328,3
442,p330,3
443,p332,3
444,p335,3
445,p342,3
446,p349,3
447,p350,3
448,p351,3
449,p362,3
450,p364,3
451,p376,3
452,p380,3
453,p386,3
454,p391,3
455,p396,3
456,p406,3
457,p407,3
458,p414,3
459,p422,3
460,p428,3
461,p430,3
462,p433,3
463,p434,3
464,p435,3
465,p439,3
466,p445,3
467,p465,3
468,p469,3
469,p478,3
470,p486,3
471,p498,3
472,p506,3
473,p509,3
474,p514,3
475,p518,3
476,p520,3
477,p522,3
478,p523,3
479,p536,3
480,p537,3
481,p538,3
482,p547,3
483,p549,3
484,p563,3
485,p564,3
486,p573,3
487,p578,3
488,p579,3
489,p582,3
490,p584,3
491,p585,3
492,p589,3
493,p596,3
494,p599,3
495,p607,3
496,p611,3
497,p612,3
498,p619,3
499,p622,3
500,p630,3
501,p637,3
502,p643,3
503,p645,3
504,p646,3
505,p647,3
506,p648,3
507,p660,3
508,p662,3
509,p669,3
510,p680,3
511,p689,3
512,p690,3
513,p719,3
514,p727,3
515,p731,3
516,p732,3
517,p733,3
518,p734,3
519,p743,3
520,p750,3
521,p752,3
522,p755,3
523,p756,3
524,p770,3
525,p778,3
526,p780,3
527,p783,3
528,p784,3
529,p785,3
530,p800,3
531,p806,3
532,p809,3
533,p811,3
534,p814,3
535,p821,3
536,p822,3
537,p830,3
538,p836,3
539,p842,3
540,p847,3
541,p848,3
542,p849,3
543,p850,3
544,p851,3
545,p854,3
546,p855,3
547,p856,3
548,p860,3
549,p866,3
550,p869,3
551,p886,3
552,p890,3
553,p897,3
554,p898,3
555,p900,3
556,p901,3
557,p903,3
558,p906,3
559,p930,3
560,p932,3
561,p939,3
562,p942,3
563,p949,3
564,p955,3
565,p960,3
566,p963,3
567,p976,3
568,p979,3
569,p983,3
570,p984,3
571,p987,3
572,p1002,3
573,p1009,3
574,p1020,3
575,p1029,3
576,p1030,3
577,p1036,3
578,p1039,3
579,p1049,3
580,p1051,3
581,p1056,3
582,p1059,3
583,p1064,3
584,p1065,3
585,p1072,3
586,p1079,3
587,p1080,3
588,p1091,3
589,p1095,3
590,p1096,3
591,p1102,3
592,p1106,3
593,p1112,3
594,p1114,3
595,p1121,3
596,p1127,3
597,p1131,3
598,p1145,3
599,p1150,3
600,p1152,3
601,p1160,3
602,p1162,3
603,p1164,3
604,p1167,3
605,p1169,3
606,p1175,3
607,p1180,3
608,p1184,3
609,p1191,3
610,p1198,3
611,p1204,3
612,p1213,3
613,p1215,3
614,p1220,3
615,p1237,3
616,p1250,3
617,p1257,3
618,p1269,3
619,p1272,3
620,p1280,3
621,p1285,3
622,p1286,3
623,p1298,3
624,p1303,3
625,p1306,3
626,p1307,3
627,p1327,3
628,p1329,3
629,p1330,3
630,p1335,3
631,p1355,3
632,p1362,3
633,p1364,3
634,p1371,3
635,p1372,3
636,p1384,3
637,p1385,3
638,p1388,3
639,p1399,3
640,p1410,3
641,p1414,3
642,p1424,3
643,p1429,3
644,p1435,3
645,p1436,3
646,p1438,3
647,p1455,3
648,p1459,3
649,p1463,3
650,p1467,3
651,p1476,3
652,p1482,3
653,p1485,3
654,p1488,3
655,p1490,3
656,p1492,3
657,p1502,3
658,p1504,3
659,p1513,3
660,p1515,3
661,p1525,3
662,p7,2
663,p10,2
664,p11,2
665,p13,2
666,p25,2
667,p31,2
668,p32,2
669,p45,2
670,p48,2
671,p51,2
672,p67,2
673,p69,2
674,p74,2
675,p77,2
676,p85,2
677,p100,2
678,p108,2
679,p111,2
680,p115,2
681,p124,2
682,p125,2
683,p139,2
684,p141,2
685,p142,2
686,p146,2
687,p155,2
688,p171,2
689,p172,2
690,p177,2
691,p179,2
692,p193,2
693,p195,2
694,p206,2
695,p209,2
696,p210,2
697,p211,2
698,p219,2
699,p228,2
700,p231,2
701,p234,2
702,p239,2
703,p246,2
704,p250,2
705,p253,2
706,p262,2
707,p263,2
708,p272,2
709,p280,2
710,p282,2
711,p289,2
712,p297,2
713,p298,2
714,p306,2
715,p308,2
716,p309,2
717,p313,2
718,p320,2
719,p325,2
720,p329,2
721,p331,2
722,p333,2
723,p337,2
724,p371,2
725,p379,2
726,p397,2
727,p400,2
728,p402,2
729,p404,2
730,p408,2
731,p409,2
732,p410,2
733,p420,2
734,p427,2
735,p429,2
736,p432,2
737,p438,2
738,p440,2
739,p444,2
740,p449,2
741,p452,2
742,p454,2
743,p456,2
744,p457,2
745,p461,2
746,p464,2
747,p467,2
748,p471,2
749,p472,2
750,p479,2
751,p480,2
752,p483,2
753,p484,2
754,p492,2
755,p507,2
756,p513,2
757,p533,2
758,p539,2
759,p553,2
760,p554,2
761,p559,2
762,p560,2
763,p565,2
764,p574,2
765,p575,2
766,p580,2
767,p586,2
768,p587,2
769,p594,2
770,p602,2
771,p613,2
772,p624,2
773,p635,2
774,p640,2
775,p661,2
776,p663,2
777,p667,2
778,p674,2
779,p677,2
780,p684,2
781,p687,2
782,p691,2
783,p692,2
784,p696,2
785,p698,2
786,p699,2
787,p701,2
788,p704,2
789,p705,2
790,p706,2
791,p712,2
792,p713,2
793,p723,2
794,p726,2
795,p730,2
796,p745,2
797,p746,2
798,p747,2
799,p751,2
800,p753,2
801,p768,2
802,p777,2
803,p779,2
804,p794,2
805,p796,2
806,p797,2
807,p798,2
808,p807,2
809,p808,2
810,p818,2
811,p825,2
812,p829,2
813,p853,2
814,p858,2
815,p861,2
816,p863,2
817,p868,2
818,p874,2
819,p884,2
820,p892,2
821,p896,2
822,p907,2
823,p908,2
824,p924,2
825,p929,2
826,p935,2
827,p936,2
828,p937,2
829,p951,2
830,p956,2
831,p959,2
832,p962,2
833,p971,2
834,p973,2
835,p981,2
836,p982,2
837,p986,2
838,p996,2
839,p1004,2
840,p1005,2
841,p1011,2
842,p1015,2
843,p1016,2
844,p1017,2
845,p1018,2
846,p1025,2
847,p1027,2
848,p1028,2
849,p1032,2
850,p1041,2
851,p1045,2
852,p1050,2
853,p1055,2
854,p1058,2
855,p1060,2
856,p1061,2
857,p1066,2
858,p1067,2
859,p1069,2
860,p1073,2
861,p1081,2
862,p1093,2
863,p1097,2
864,p1098,2
865,p1101,2
866,p1115,2
867,p1117,2
868,p1130,2
869,p1133,2
870,p1138,2
871,p1146,2
872,p1151,2
873,p1159,2
874,p1161,2
875,p1185,2
876,p1189,2
877,p1196,2
878,p1197,2
879,p1200,2
880,p1208,2
881,p1214,2
882,p1222,2
883,p1224,2
884,p1227,2
885,p1231,2
886,p1240,2
887,p1241,2
888,p1243,2
889,p1251,2
890,p1254,2
891,p1255,2
892,p1259,2
893,p1263,2
894,p1274,2
895,p1275,2
896,p1276,2
897,p1284,2
898,p1288,2
899,p1289,2
900,p1296,2
901,p1300,2
902,p1310,2
903,p1316,2
904,p1328,2
905,p1334,2
906,p1336,2
907,p1340,2
908,p1341,2
909,p1342,2
910,p1350,2
911,p1353,2
912,p1363,2
913,p1369,2
914,p1370,2
915,p1374,2
916,p1375,2
917,p1376,2
918,p1383,2
919,p1390,2
920,p1397,2
921,p1400,2
922,p1401,2
923,p1403,2
924,p1406,2
925,p1416,2
926,p1418,2
927,p1447,2
928,p1449,2
929,p1456,2
930,p1462,2
931,p1465,2
932,p1466,2
933,p1477,2
934,p1479,2
935,p1480,2
936,p1483,2
937,p1486,2
938,p1498,2
939,p1500,2
940,p1503,2
941,p1507,2
942,p1514,2
943,p1518,2
944,p1519,2
945,p1520,2
946,p1526,2
947,p2,1
948,p6,1
949,p8,1
950,p12,1
951,p15,1
952,p20,1
953,p23,1
954,p28,1
955,p55,1
956,p68,1
957,p78,1
958,p80,1
959,p90,1
960,p92,1
961,p96,1
962,p102,1
963,p107,1
964,p113,1
965,p121,1
966,p127,1
967,p133,1
968,p135,1
969,p143,1
970,p151,1
971,p157,1
972,p158,1
973,p163,1
974,p170,1
975,p182,1
976,p197,1
977,p205,1
978,p216,1
979,p224,1
980,p227,1
981,p229,1
982,p230,1
983,p232,1
984,p237,1
985,p249,1
986,p260,1
987,p261,1
988,p270,1
989,p276,1
990,p284,1
991,p291,1
992,p294,1
993,p307,1
994,p318,1
995,p322,1
996,p326,1
997,p338,1
998,p339,1
999,p340,1
1000,p344,1
1001,p345,1
1002,p348,1
1003,p352,1
1004,p358,1
1005,p363,1
1006,p365,1
1007,p366,1
1008,p368,1
1009,p369,1
1010,p372,1
1011,p381,1
1012,p393,1
1013,p399,1
1014,p403,1
1015,p405,1
1016,p416,1
1017,p437,1
1018,p447,1
1019,p450,1
1020,p451,1
1021,p455,1
1022,p458,1
1023,p460,1
1024,p468,1
1025,p475,1
1026,p476,1
1027,p481,1
1028,p488,1
1029,p489,1
1030,p493,1
1031,p496,1
1032,p502,1
1033,p504,1
1034,p510,1
1035,p526,1
1036,p527,1
1037,p529,1
1038,p535,1
1039,p540,1
1040,p541,1
1041,p543,1
1042,p548,1
1043,p550,1
1044,p555,1
1045,p557,1
1046,p566,1
1047,p571,1
1048,p581,1
1049,p595,1
1050,p605,1
1051,p615,1
1052,p617,1
1053,p618,1
1054,p621,1
1055,p626,1
1056,p629,1
1057,p649,1
1058,p650,1
1059,p657,1
1060,p664,1
1061,p675,1
1062,p676,1
1063,p678,1
1064,p679,1
1065,p685,1
1066,p693,1
1067,p694,1
1068,p695,1
1069,p697,1
1070,p702,1
1071,p709,1
1072,p714,1
1073,p721,1
1074,p722,1
1075,p736,1
1076,p737,1
1077,p740,1
1078,p744,1
1079,p761,1
1080,p765,1
1081,p771,1
1082,p774,1
1083,p781,1
1084,p782,1
1085,p791,1
1086,p793,1
1087,p801,1
1088,p804,1
1089,p812,1
1090,p815,1
1091,p816,1
1092,p817,1
1093,p824,1
1094,p827,1
1095,p835,1
1096,p841,1
1097,p843,1
1098,p857,1
1099,p864,1
1100,p867,1
1101,p871,1
1102,p876,1
1103,p877,1
1104,p878,1
1105,p880,1
1106,p885,1
1107,p895,1
1108,p899,1
1109,p904,1
1110,p909,1
1111,p920,1
1112,p934,1
1113,p943,1
1114,p952,1
1115,p957,1
1116,p965,1
1117,p970,1
1118,p972,1
1119,p980,1
1120,p999,1
1121,p1012,1
1122,p1014,1
1123,p1024,1
1124,p1038,1
1125,p1054,1
1126,p1057,1
1127,p1074,1
1128,p1075,1
1129,p1085,1
1130,p1105,1
1131,p1111,1
1132,p1116,1
1133,p1118,1
1134,p1125,1
1135,p1126,1
1136,p1139,1
1137,p1142,1
1138,p1143,1
1139,p1153,1
1140,p1157,1
1141,p1163,1
1142,p1165,1
1143,p1170,1
1144,p1171,1
1145,p1176,1
1146,p1177,1
1147,p1182,1
1148,p1188,1
1149,p1190,1
1150,p1192,1
1151,p1199,1
1152,p1201,1
1153,p1216,1
1154,p1218,1
1155,p1221,1
1156,p1225,1
1157,p1235,1
1158,p1242,1
1159,p1253,1
1160,p1256,1
1161,p1267,1
1162,p1279,1
1163,p1294,1
1164,p1297,1
1165,p1301,1
1166,p1302,1
1167,p1305,1
1168,p1313,1
1169,p1314,1
1170,p1318,1
1171,p1326,1
1172,p1331,1
1173,p1337,1
1174,p1339,1
1175,p1344,1
1176,p1348,1
1177,p1352,1
1178,p1358,1
1179,p1367,1
1180,p1379,1
1181,p1380,1
1182,p1381,1
1183,p1387,1
1184,p1392,1
1185,p1402,1
1186,p1407,1
1187,p1409,1
1188,p1417,1
1189,p1421,1
1190,p1423,1
1191,p1426,1
1192,p1431,1
1193,p1437,1
1194,p1440,1
1195,p1442,1
1196,p1446,1
1197,p1458,1
1198,p1460,1
1199,p1461,1
1200,p1472,1
1201,p1481,1
1202,p1484,1
1203,p1487,1
1204,p1489,1
1205,p1493,1
1206,p1497,1
1207,p1508,1

# ESTADÍSTICAS
# Total nodos: 1207
# Conexiones máximas: 5
# Conexiones mínimas: 1
# Conexiones promedio: 2.74
# Mediana de conexiones: 3

# NODOS SELECCIONADOS POR MODO (top 1):
# Modo MIN:
#   1. p2 (pos 947, 1 conexiones)
