# RANKING DE NODOS PARA ETIQUETA: likes
# Total de nodos con conexiones salientes: 1440
# Formato: Posición,NodeID,Conexiones_Salientes
# Generado automáticamente desde: MillenniumDB/data/ldbc/01/edges.txt
# ============================================================

176,p705,161
177,p1126,160
178,p1370,160
179,p218,160
180,p439,159
181,p190,158
182,p1491,157
183,p1162,157
184,p509,156
185,p1072,156
186,p24,156
187,p1509,155
188,p1064,155
189,p1387,155
190,p275,155
191,p1283,155
192,p200,154
193,p635,153
194,p803,153
195,p445,153
196,p163,153
197,p522,152
198,p883,152
199,p1483,151
200,p808,150
201,p1082,150
202,p419,150
203,p939,149
204,p183,148
205,p830,148
206,p148,147
207,p249,147
208,p379,147
209,p424,147
210,p876,147
211,p1279,146
212,p1230,146
213,p1455,146
214,p751,144
215,p701,144
216,p103,144
217,p715,144
218,p91,143
219,p926,143
220,p1331,143
221,p82,142
222,p16,142
223,p457,141
224,p143,140
225,p94,140
226,p307,140
227,p321,139
228,p1093,139
229,p253,139
230,p877,138
231,p1367,138
232,p982,137
233,p1463,137
234,p149,137
235,p1140,136
236,p1512,136
237,p78,136
238,p38,136
239,p418,135
240,p1224,135
241,p443,135
242,p1352,135
243,p36,135
244,p451,135
245,p472,135
246,p1474,134
247,p1024,134
248,p62,133
249,p698,133
250,p1245,133
251,p1464,133
252,p644,132
253,p960,131
254,p152,131
255,p126,131
256,p70,130
257,p1254,130
258,p315,130
259,p626,130
260,p112,130
261,p301,130
262,p256,130
263,p952,129
264,p1165,129
265,p650,129
266,p1237,129
267,p1127,129
268,p1325,128
269,p240,128
270,p471,128
271,p367,128
272,p1172,127
273,p1271,127
274,p319,127
275,p931,127
276,p910,127
277,p1404,126
278,p417,125
279,p1239,125
280,p1111,125
281,p1083,125
282,p1190,125
283,p691,124
284,p718,124
285,p204,124
286,p1484,123
287,p665,123
288,p150,122
289,p822,122
290,p971,122
291,p1013,121
292,p1184,121
293,p279,121
294,p1376,121
295,p795,121
296,p478,121
297,p787,121
298,p1226,120
299,p1353,120
300,p833,120
301,p1292,120
302,p989,119
303,p1339,119
304,p137,119
305,p1047,119
306,p1045,118
307,p664,118
308,p904,118
309,p1053,117
310,p928,116
311,p31,116
312,p676,116
313,p532,115
314,p734,115
315,p1466,115
316,p171,114
317,p1446,114
318,p990,114
319,p382,114
320,p997,113
321,p8,113
322,p1159,113
323,p616,113
324,p859,112
325,p1003,112
326,p940,112
327,p1125,112
328,p174,111
329,p162,111
330,p35,111
331,p700,111
332,p541,111
333,p205,111
334,p1275,110
335,p1077,110
336,p965,110
337,p261,109
338,p264,109
339,p327,108
340,p1287,108
341,p125,108
342,p395,108
343,p1270,107
344,p538,107
345,p972,106
346,p1236,106
347,p1207,105
348,p1499,104
349,p1058,104
350,p266,104
351,p725,104
352,p426,103
353,p781,102
354,p812,101
355,p497,101
356,p873,101
357,p1379,101
358,p1262,101
359,p96,101
360,p342,101
361,p434,101
362,p998,101
363,p962,101
364,p97,100
365,p1327,100
366,p524,100
367,p173,100
368,p165,100
369,p642,100
370,p646,100
371,p619,100
372,p155,100
373,p1197,99
374,p663,99
375,p371,99
376,p662,99
377,p1060,99
378,p914,98
379,p1515,98
380,p182,98
381,p243,97
382,p1185,97
383,p90,97
384,p920,97
385,p331,97
386,p475,97
387,p1009,96
388,p1303,96
389,p892,96
390,p108,96
391,p26,96
392,p726,96
393,p945,95
394,p514,95
395,p783,95
396,p117,95
397,p723,95
398,p1495,95
399,p1507,94
400,p344,94
401,p113,94
402,p1492,94
403,p1406,93
404,p465,93
405,p393,93
406,p1078,93
407,p1070,93
408,p176,93
409,p351,92
410,p50,92
411,p770,92
412,p622,92
413,p368,92
414,p414,91
415,p1135,91
416,p483,91
417,p167,91
418,p408,91
419,p44,91
420,p339,91
421,p675,91
422,p1258,91
423,p1315,91
424,p724,91
425,p1506,91
426,p731,90
427,p894,90
428,p577,90
429,p1409,90
430,p697,90
431,p177,90
432,p1183,90
433,p1511,89
434,p1124,89
435,p668,89
436,p225,89
437,p330,89
438,p432,88
439,p345,88
440,p444,88
441,p1257,88
442,p938,88
443,p303,87
444,p936,87
445,p1338,87
446,p819,87
447,p557,87
448,p1414,87
449,p690,87
450,p799,87
451,p1496,86
452,p921,86
453,p1012,86
454,p1154,85
455,p431,85
456,p836,85
457,p37,85
458,p1204,85
459,p745,85
460,p1002,85
461,p814,85
462,p942,85
463,p832,84
464,p681,84
465,p425,84
466,p609,84
467,p109,84
468,p348,84
469,p118,84
470,p1035,83
471,p1453,83
472,p141,83
473,p773,83
474,p306,83
475,p786,83
476,p1288,83
477,p100,83
478,p881,83
479,p900,83
480,p528,82
481,p856,82
482,p849,81
483,p17,81
484,p885,81
485,p341,81
486,p1138,81
487,p55,81
488,p450,80
489,p242,80
490,p372,80
491,p647,79
492,p529,79
493,p572,79
494,p1349,79
495,p1436,79
496,p1173,79
497,p1333,79
498,p1090,79
499,p537,79
500,p563,78
501,p1234,78
502,p1149,78
503,p891,78
504,p827,78
505,p673,77
506,p69,77
507,p452,77
508,p1486,77
509,p469,77
510,p311,77
511,p1117,76
512,p588,76
513,p1150,76
514,p1249,76
515,p1362,76
516,p1213,76
517,p1375,76
518,p295,76
519,p232,75
520,p302,75
521,p571,75
522,p278,75
523,p661,75
524,p433,75
525,p71,75
526,p1100,75
527,p1508,75
528,p195,74
529,p427,74
530,p911,74
531,p1301,74
532,p1030,73
533,p1235,73
534,p1044,73
535,p839,73
536,p771,72
537,p1057,72
538,p1418,72
539,p749,72
540,p738,72
541,p578,72
542,p340,72
543,p298,71
544,p201,71
545,p995,71
546,p693,71
547,p1421,71
548,p1157,71
549,p1468,71
550,p882,71
551,p1470,71
552,p1031,71
553,p95,70
554,p1069,70
555,p29,70
556,p593,70
557,p1116,69
558,p276,69
559,p1427,69
560,p1277,69
561,p1307,69
562,p937,69
563,p1098,68
564,p3,68
565,p208,68
566,p1018,68
567,p948,67
568,p985,67
569,p310,67
570,p1290,67
571,p1516,67
572,p535,67
573,p1229,67
574,p871,67
575,p981,66
576,p943,66
577,p1297,66
578,p741,66
579,p695,66
580,p1363,66
581,p181,66
582,p1048,65
583,p364,65
584,p717,65
585,p527,65
586,p1251,65
587,p1037,65
588,p801,65
589,p625,65
590,p359,65
591,p854,65
592,p133,64
593,p383,64
594,p582,64
595,p784,64
596,p1151,64
597,p59,64
598,p858,64
599,p864,64
600,p48,64
601,p1221,63
602,p617,63
603,p1329,63
604,p963,63
605,p420,63
606,p714,63
607,p369,63
608,p180,62
609,p954,62
610,p325,62
611,p1306,62
612,p288,62
613,p1320,62
614,p257,62
615,p610,62
616,p246,62
617,p611,61
618,p1526,61
619,p1314,61
620,p42,61
621,p1411,61
622,p1285,61
623,p1108,61
624,p767,60
625,p967,60
626,p737,60
627,p1164,60
628,p640,60
629,p46,60
630,p1042,60
631,p203,60
632,p946,60
633,p516,60
634,p79,60
635,p455,59
636,p87,59
637,p966,59
638,p711,59
639,p228,59
640,p949,59
641,p9,59
642,p1225,59
643,p429,59
644,p824,58
645,p128,58
646,p157,58
647,p436,58
648,p828,58
649,p1332,58
650,p269,57
651,p817,57
652,p964,57
653,p605,57
654,p1104,57
655,p1017,57
656,p280,57
657,p533,56
658,p485,56
659,p84,56
660,p191,56
661,p234,56
662,p498,56
663,p872,55
664,p763,55
665,p1228,55
666,p389,55
667,p594,55
668,p323,55
669,p1402,55
670,p1071,55
671,p326,55
672,p1109,55
673,p788,55
674,p1510,55
675,p15,55
676,p461,55
677,p456,54
678,p1276,54
679,p1092,54
680,p102,54
681,p702,54
682,p1412,54
683,p1011,54
684,p43,54
685,p1480,54
686,p1504,54
687,p402,54
688,p1302,54
689,p951,53
690,p1084,53
691,p479,53
692,p1094,53
693,p999,53
694,p251,53
695,p13,53
696,p1518,53
697,p870,53
698,p1026,53
699,p1220,53
700,p587,53
701,p1215,53
702,p56,53
703,p1391,53
704,p728,52
705,p606,52
706,p1217,52
707,p1160,52
708,p590,52
709,p862,52
710,p1311,52
711,p729,52
712,p543,52
713,p907,51
714,p536,51
715,p1300,51
716,p672,51
717,p1256,51
718,p6,51
719,p739,51
720,p490,51
721,p437,51
722,p304,51
723,p1284,51
724,p119,51
725,p906,50
726,p569,50
727,p110,50
728,p1447,50
729,p392,50
730,p1272,50
731,p1008,50
732,p974,50
733,p518,50
734,p1527,50
735,p277,50
736,p142,50
737,p580,50
738,p1395,49
739,p834,49
740,p869,49
741,p875,49
742,p1264,49
743,p574,49
744,p633,49
745,p332,49
746,p423,49
747,p674,49
748,p1232,49
749,p1494,49
750,p1517,49
751,p504,49
752,p722,49
753,p1081,49
754,p89,49
755,p973,49
756,p81,48
757,p1410,48
758,p1326,48
759,p978,48
760,p805,48
761,p404,48
762,p1309,48
763,p1067,48
764,p1106,48
765,p772,48
766,p1456,48
767,p525,47
768,p1382,47
769,p1241,47
770,p880,47
771,p844,47
772,p1243,47
773,p58,47
774,p374,46
775,p1478,46
776,p600,46
777,p271,46
778,p656,46
779,p1062,46
780,p448,46
781,p513,46
782,p67,46
783,p887,45
784,p1068,45
785,p1328,44
786,p1246,44
787,p1359,44
788,p1429,44
789,p1405,44
790,p1394,44
791,p144,44
792,p1278,44
793,p398,44
794,p826,44
795,p422,44
796,p88,44
797,p1089,44
798,p238,44
799,p1096,44
800,p474,44
801,p1316,44
802,p413,44
803,p245,43
804,p160,43
805,p1055,43
806,p746,43
807,p1317,43
808,p473,43
809,p1152,42
810,p138,42
811,p802,42
812,p1381,42
813,p491,42
814,p1187,42
815,p66,42
816,p106,42
817,p553,42
818,p192,42
819,p796,42
820,p1519,42
821,p403,42
822,p347,41
823,p226,41
824,p283,41
825,p1399,41
826,p63,41
827,p1428,41
828,p316,41
829,p233,41
830,p923,41
831,p1216,41
832,p813,41
833,p230,41
834,p1193,41
835,p1413,41
836,p1131,41
837,p992,40
838,p12,40
839,p1396,40
840,p396,40
841,p1401,40
842,p101,40
843,p689,40
844,p935,40
845,p1141,40
846,p1025,40
847,p508,40
848,p953,40
849,p178,40
850,p194,40
851,p360,39
852,p1219,39
853,p1440,39
854,p215,39
855,p608,39
856,p798,39
857,p515,39
858,p811,39
859,p1105,38
860,p561,38
861,p147,38
862,p897,38
863,p318,38
864,p1356,38
865,p1107,38
866,p421,38
867,p988,38
868,p1269,38
869,p454,38
870,p591,38
871,p552,38
872,p804,38
873,p1374,38
874,p852,38
875,p779,37
876,p778,37
877,p688,37
878,p555,37
879,p291,37
880,p1355,37
881,p464,37
882,p1488,37
883,p399,37
884,p1368,37
885,p1242,36
886,p680,36
887,p320,36
888,p1027,36
889,p761,36
890,p968,36
891,p1319,36
892,p1208,36
893,p1312,35
894,p1465,35
895,p757,35
896,p328,35
897,p1040,35
898,p4,35
899,p1240,35
900,p296,35
901,p544,35
902,p1261,35
903,p736,34
904,p1357,34
905,p1323,34
906,p692,34
907,p361,34
908,p1337,34
909,p703,34
910,p127,34
911,p99,34
912,p159,33
913,p1426,33
914,p570,33
915,p567,33
916,p1525,33
917,p1181,33
918,p442,33
919,p322,33
920,p19,33
921,p678,33
922,p890,32
923,p793,32
924,p131,32
925,p542,32
926,p121,32
927,p1490,32
928,p1091,32
929,p211,32
930,p1006,32
931,p1493,32
932,p481,32
933,p1324,32
934,p1163,32
935,p655,31
936,p1195,31
937,p505,31
938,p1295,31
939,p1342,31
940,p562,31
941,p1487,31
942,p1137,31
943,p1471,31
944,p628,31
945,p599,31
946,p1419,31
947,p1250,30
948,p495,30
949,p1121,30
950,p1074,30
951,p823,30
952,p496,30
953,p153,30
954,p111,30
955,p1155,30
956,p756,30
957,p1479,30
958,p1052,30
959,p573,30
960,p262,29
961,p1129,29
962,p297,29
963,p30,29
964,p435,29
965,p829,29
966,p916,29
967,p848,28
968,p601,28
969,p411,28
970,p1227,28
971,p1139,28
972,p145,28
973,p14,28
974,p809,28
975,p1422,28
976,p1000,28
977,p679,28
978,p198,28
979,p1415,28
980,p685,27
981,p545,27
982,p1282,27
983,p835,27
984,p1403,27
985,p1451,27
986,p1366,27
987,p98,27
988,p124,27
989,p979,27
990,p1088,27
991,p658,27
992,p539,26
993,p1218,26
994,p268,26
995,p53,26
996,p1445,26
997,p984,26
998,p934,26
999,p335,26
1000,p523,26
1001,p412,26
1002,p1442,26
1003,p919,26
1004,p1118,26
1005,p353,26
1006,p564,26
1007,p549,26
1008,p1032,26
1009,p551,25
1010,p11,25
1011,p248,25
1012,p632,25
1013,p1360,25
1014,p107,25
1015,p1113,25
1016,p376,25
1017,p314,25
1018,p807,25
1019,p1294,25
1020,p224,25
1021,p1476,25
1022,p924,25
1023,p1433,25
1024,p976,25
1025,p983,25
1026,p229,24
1027,p1186,24
1028,p299,24
1029,p1298,24
1030,p794,24
1031,p1010,24
1032,p274,24
1033,p547,24
1034,p1148,24
1035,p1252,24
1036,p1147,24
1037,p10,24
1038,p1318,24
1039,p1016,24
1040,p996,23
1041,p534,23
1042,p284,23
1043,p1123,23
1044,p732,23
1045,p645,23
1046,p140,23
1047,p707,23
1048,p851,23
1049,p1176,23
1050,p1346,23
1051,p955,23
1052,p592,22
1053,p1435,22
1054,p265,22
1055,p236,22
1056,p959,22
1057,p1265,22
1058,p250,22
1059,p158,22
1060,p1145,22
1061,p596,22
1062,p790,22
1063,p1066,22
1064,p1174,21
1065,p64,21
1066,p721,21
1067,p57,21
1068,p1099,21
1069,p867,21
1070,p500,21
1071,p521,21
1072,p220,21
1073,p760,21
1074,p1028,21
1075,p1222,21
1076,p1102,21
1077,p219,21
1078,p1322,20
1079,p72,20
1080,p1459,20
1081,p1373,20
1082,p944,20
1083,p912,20
1084,p7,20
1085,p1,20
1086,p1293,20
1087,p1313,20
1088,p821,20
1089,p585,20
1090,p449,20
1091,p334,19
1092,p1461,19
1093,p169,19
1094,p1001,19
1095,p1171,19
1096,p1441,19
1097,p1120,19
1098,p930,19
1099,p202,19
1100,p75,19
1101,p0,19
1102,p747,19
1103,p502,19
1104,p493,19
1105,p362,19
1106,p252,19
1107,p1166,19
1108,p130,19
1109,p1523,19
1110,p716,19
1111,p1457,19
1112,p365,19
1113,p1110,19
1114,p1388,18
1115,p120,18
1116,p373,18
1117,p1247,18
1118,p1022,18
1119,p1437,18
1120,p92,18
1121,p386,18
1122,p1460,18
1123,p1255,18
1124,p1308,18
1125,p1417,18
1126,p499,18
1127,p1167,18
1128,p2,18
1129,p1019,18
1130,p380,17
1131,p925,17
1132,p1189,17
1133,p154,17
1134,p1043,17
1135,p309,17
1136,p975,17
1137,p1248,17
1138,p1177,17
1139,p639,17
1140,p488,17
1141,p627,17
1142,p1268,17
1143,p492,17
1144,p139,17
1145,p285,16
1146,p652,16
1147,p507,16
1148,p1291,16
1149,p290,16
1150,p1305,16
1151,p1253,16
1152,p957,16
1153,p51,16
1154,p638,16
1155,p1289,16
1156,p357,16
1157,p842,15
1158,p286,15
1159,p281,15
1160,p1054,15
1161,p915,15
1162,p468,15
1163,p768,15
1164,p1281,15
1165,p1304,15
1166,p1095,15
1167,p1390,15
1168,p206,15
1169,p166,15
1170,p105,14
1171,p172,14
1172,p1179,14
1173,p860,14
1174,p1354,14
1175,p1007,14
1176,p387,14
1177,p806,14
1178,p1458,14
1179,p1201,14
1180,p759,14
1181,p1443,14
1182,p179,14
1183,p895,14
1184,p748,14
1185,p487,14
1186,p259,14
1187,p282,14
1188,p775,13
1189,p391,13
1190,p168,13
1191,p631,13
1192,p727,13
1193,p816,13
1194,p61,13
1195,p370,13
1196,p560,13
1197,p818,13
1198,p575,13
1199,p213,13
1200,p1438,13
1201,p1014,13
1202,p868,13
1203,p621,13
1204,p1191,13
1205,p709,12
1206,p1423,12
1207,p134,12
1208,p254,12
1209,p23,12
1210,p720,12
1211,p356,12
1212,p857,12
1213,p1205,12
1214,p1454,12
1215,p156,12
1216,p132,12
1217,p789,12
1218,p1023,12
1219,p1259,12
1220,p1004,12
1221,p838,12
1222,p440,12
1223,p519,12
1224,p1061,12
1225,p1296,12
1226,p762,11
1227,p1158,11
1228,p615,11
1229,p987,11
1230,p1377,11
1231,p1115,11
1232,p704,11
1233,p170,11
1234,p1039,11
1235,p21,11
1236,p1497,11
1237,p467,11
1238,p400,11
1239,p5,11
1240,p659,11
1241,p18,11
1242,p1119,11
1243,p1335,10
1244,p1502,10
1245,p1029,10
1246,p607,10
1247,p503,10
1248,p1260,10
1249,p1407,10
1250,p1122,10
1251,p909,10
1252,p950,10
1253,p476,10
1254,p1005,10
1255,p1233,10
1256,p612,10
1257,p28,10
1258,p1467,9
1259,p1132,9
1260,p33,9
1261,p657,9
1262,p1097,9
1263,p482,9
1264,p93,9
1265,p1498,9
1266,p1384,9
1267,p377,9
1268,p922,9
1269,p520,9
1270,p1482,9
1271,p308,9
1272,p60,9
1273,p1075,9
1274,p189,9
1275,p1452,8
1276,p85,8
1277,p258,8
1278,p764,8
1279,p193,8
1280,p1020,8
1281,p889,8
1282,p797,8
1283,p415,8
1284,p694,8
1285,p927,8
1286,p1392,8
1287,p977,8
1288,p899,7
1289,p1202,7
1290,p699,7
1291,p993,7
1292,p104,7
1293,p1073,7
1294,p1398,7
1295,p185,7
1296,p684,7
1297,p630,7
1298,p597,7
1299,p903,7
1300,p1063,7
1301,p305,7
1302,p641,7
1303,p1347,7
1304,p1194,7
1305,p484,7
1306,p1520,6
1307,p247,6
1308,p317,6
1309,p1142,6
1310,p791,6
1311,p1372,6
1312,p1209,6
1313,p908,6
1314,p980,6
1315,p1400,6
1316,p874,6
1317,p750,6
1318,p1350,6
1319,p1134,6
1320,p506,6
1321,p905,6
1322,p338,6
1323,p267,6
1324,p217,6
1325,p1341,6
1326,p227,6
1327,p566,5
1328,p390,5
1329,p1449,5
1330,p1393,5
1331,p510,5
1332,p25,5
1333,p902,5
1334,p1238,5
1335,p1103,5
1336,p1114,5
1337,p385,5
1338,p861,5
1339,p1033,5
1340,p970,5
1341,p735,5
1342,p559,5
1343,p1196,5
1344,p239,4
1345,p1144,4
1346,p696,4
1347,p1432,4
1348,p792,4
1349,p1080,4
1350,p175,4
1351,p27,4
1352,p1358,4
1353,p855,4
1354,p755,4
1355,p1431,4
1356,p406,4
1357,p1280,4
1358,p618,4
1359,p831,4
1360,p151,4
1361,p754,4
1362,p758,4
1363,p654,4
1364,p742,4
1365,p649,4
1366,p34,4
1367,p1321,4
1368,p235,4
1369,p1079,4
1370,p743,4
1371,p186,3
1372,p651,3
1373,p1065,3
1374,p1143,3
1375,p865,3
1376,p122,3
1377,p884,3
1378,p41,3
1379,p212,3
1380,p1266,3
1381,p845,3
1382,p313,3
1383,p337,3
1384,p1036,3
1385,p1146,3
1386,p1101,3
1387,p116,3
1388,p1472,3
1389,p294,3
1390,p683,3
1391,p1085,3
1392,p1378,3
1393,p480,3
1394,p352,3
1395,p1462,3
1396,p1034,3
1397,p847,3
1398,p80,2
1399,p1489,2
1400,p730,2
1401,p1087,2
1402,p765,2
1403,p1439,2
1404,p840,2
1405,p713,2
1406,p879,2
1407,p244,2
1408,p1198,2
1409,p1420,2
1410,p1348,2
1411,p1273,2
1412,p22,2
1413,p1286,2
1414,p1200,2
1415,p780,2
1416,p530,2
1417,p843,2
1418,p1416,2
1419,p677,1
1420,p462,1
1421,p740,1
1422,p1038,1
1423,p888,1
1424,p1380,1
1425,p1051,1
1426,p375,1
1427,p401,1
1428,p603,1
1429,p65,1
1430,p49,1
1431,p511,1
1432,p86,1
1433,p123,1
1434,p209,1
1435,p358,1
1436,p329,1
1437,p1168,1
1438,p1521,1
1439,p68,1
1440,p584,1

# ESTADÍSTICAS
# Total nodos: 1440
# Conexiones máximas: 1108
# Conexiones mínimas: 1
# Conexiones promedio: 76.00
# Mediana de conexiones: 51.0

# NODOS SELECCIONADOS POR MODO (top 1):
# Modo MIN:
#   1. p677 (pos 1419, 1 conexiones)
