# RANKING DE NODOS PARA ETIQUETA: hasMember
# Total de nodos con conexiones salientes: 11077
# Formato: Posición,NodeID,Conexiones_Salientes
# Generado automáticamente desde: MillenniumDB/data/ldbc/01/edges.txt
# ============================================================

144,f6607,66
145,f10481,66
146,f12852,66
147,f3511,65
148,f3989,65
149,f6598,65
150,f6599,65
151,f8662,65
152,f10187,65
153,f12364,65
154,f13398,65
155,f2741,64
156,f4896,64
157,f6604,64
158,f7320,64
159,f10847,64
160,f1350,63
161,f4113,63
162,f5337,63
163,f5742,63
164,f7845,63
165,f740,62
166,f6075,62
167,f8527,62
168,f10482,62
169,f7124,61
170,f8511,61
171,f11209,61
172,f1111,60
173,f4184,60
174,f7723,60
175,f8512,60
176,f2713,59
177,f2777,59
178,f3455,59
179,f4059,59
180,f5250,59
181,f5705,59
182,f6611,59
183,f6613,59
184,f12891,59
185,f2729,58
186,f3252,58
187,f4185,58
188,f4529,58
189,f6596,58
190,f6617,58
191,f7566,58
192,f13114,58
193,f5228,57
194,f5248,57
195,f6590,57
196,f6591,57
197,f6600,57
198,f6606,57
199,f6610,57
200,f8188,57
201,f13332,57
202,f5233,56
203,f5238,56
204,f11458,56
205,f567,55
206,f5239,55
207,f5242,55
208,f6594,55
209,f6601,55
210,f6609,55
211,f10483,55
212,f1781,54
213,f2255,54
214,f2720,54
215,f2736,54
216,f2740,54
217,f4597,54
218,f4969,54
219,f5245,54
220,f6595,54
221,f6602,54
222,f6614,54
223,f12511,54
224,f12919,54
225,f1085,53
226,f1938,53
227,f2724,53
228,f2727,53
229,f5237,53
230,f6592,53
231,f6605,53
232,f6612,53
233,f8345,53
234,f9515,53
235,f10336,53
236,f12482,53
237,f12540,53
238,f1925,52
239,f1933,52
240,f2719,52
241,f2722,52
242,f3734,52
243,f5001,52
244,f5247,52
245,f6110,52
246,f6616,52
247,f6847,52
248,f8323,52
249,f8792,52
250,f9517,52
251,f1936,51
252,f2739,51
253,f2742,51
254,f3606,51
255,f3705,51
256,f5223,51
257,f5230,51
258,f5246,51
259,f5252,51
260,f6583,51
261,f6615,51
262,f10212,51
263,f11207,51
264,f11617,51
265,f723,50
266,f1721,50
267,f1927,50
268,f2068,50
269,f2367,50
270,f2721,50
271,f2731,50
272,f2737,50
273,f2743,50
274,f3426,50
275,f5243,50
276,f8594,50
277,f11776,50
278,f722,49
279,f2718,49
280,f2732,49
281,f3640,49
282,f5227,49
283,f7527,49
284,f8053,49
285,f9582,49
286,f12831,49
287,f13331,49
288,f1932,48
289,f2782,48
290,f5232,48
291,f5244,48
292,f5272,48
293,f5495,48
294,f6121,48
295,f6603,48
296,f8770,48
297,f13656,48
298,f180,47
299,f1747,47
300,f2714,47
301,f2715,47
302,f2734,47
303,f2858,47
304,f3541,47
305,f4247,47
306,f4364,47
307,f4719,47
308,f6116,47
309,f9479,47
310,f12019,47
311,f12461,47
312,f13444,47
313,f1669,46
314,f1934,46
315,f3776,46
316,f4383,46
317,f4843,46
318,f5179,46
319,f5240,46
320,f5483,46
321,f5486,46
322,f5497,46
323,f8129,46
324,f8750,46
325,f13739,46
326,f1937,45
327,f2717,45
328,f2725,45
329,f2848,45
330,f3130,45
331,f3733,45
332,f5189,45
333,f5234,45
334,f5235,45
335,f5778,45
336,f6102,45
337,f7441,45
338,f8763,45
339,f8768,45
340,f9726,45
341,f11332,45
342,f908,44
343,f1213,44
344,f2027,44
345,f2544,44
346,f2723,44
347,f3223,44
348,f4560,44
349,f4744,44
350,f5229,44
351,f5493,44
352,f5505,44
353,f6597,44
354,f6608,44
355,f6937,44
356,f8766,44
357,f9271,44
358,f9285,44
359,f9297,44
360,f12178,44
361,f12832,44
362,f13488,44
363,f358,43
364,f403,43
365,f468,43
366,f1215,43
367,f1365,43
368,f1930,43
369,f2733,43
370,f2869,43
371,f3327,43
372,f3539,43
373,f3735,43
374,f4594,43
375,f4715,43
376,f4760,43
377,f5502,43
378,f5684,43
379,f5687,43
380,f6107,43
381,f6675,43
382,f7092,43
383,f7156,43
384,f7860,43
385,f8771,43
386,f10583,43
387,f13130,43
388,f1218,42
389,f1362,42
390,f3800,42
391,f4964,42
392,f5231,42
393,f5487,42
394,f5489,42
395,f5490,42
396,f5498,42
397,f5500,42
398,f5702,42
399,f5707,42
400,f6034,42
401,f6120,42
402,f6122,42
403,f6124,42
404,f8758,42
405,f8759,42
406,f8772,42
407,f8773,42
408,f10517,42
409,f13433,42
410,f13470,42
411,f13565,42
412,f178,41
413,f394,41
414,f396,41
415,f402,41
416,f620,41
417,f1211,41
418,f1214,41
419,f1939,41
420,f2276,41
421,f3529,41
422,f3778,41
423,f4061,41
424,f5086,41
425,f5488,41
426,f5615,41
427,f5686,41
428,f5701,41
429,f5753,41
430,f6103,41
431,f6112,41
432,f6113,41
433,f7063,41
434,f7463,41
435,f7853,41
436,f7878,41
437,f8775,41
438,f9482,41
439,f9738,41
440,f10574,41
441,f11037,41
442,f13198,41
443,f388,40
444,f466,40
445,f1222,40
446,f1935,40
447,f2017,40
448,f2022,40
449,f2372,40
450,f2468,40
451,f2726,40
452,f3514,40
453,f3526,40
454,f4282,40
455,f4469,40
456,f5225,40
457,f5249,40
458,f6101,40
459,f6105,40
460,f6114,40
461,f6118,40
462,f6134,40
463,f7329,40
464,f7854,40
465,f7859,40
466,f8761,40
467,f8767,40
468,f9673,40
469,f10220,40
470,f10761,40
471,f12022,40
472,f12315,40
473,f13128,40
474,f13446,40
475,f1363,39
476,f1929,39
477,f1940,39
478,f2716,39
479,f2738,39
480,f2784,39
481,f5496,39
482,f5503,39
483,f5511,39
484,f5689,39
485,f6115,39
486,f6137,39
487,f7846,39
488,f8751,39
489,f9514,39
490,f12058,39
491,f13438,39
492,f13442,39
493,f13447,39
494,f13451,39
495,f139,38
496,f1221,38
497,f1314,38
498,f1374,38
499,f2005,38
500,f2019,38
501,f2744,38
502,f2857,38
503,f3946,38
504,f4471,38
505,f5364,38
506,f5494,38
507,f6067,38
508,f6106,38
509,f6117,38
510,f6133,38
511,f6654,38
512,f7862,38
513,f7868,38
514,f7869,38
515,f8150,38
516,f8510,38
517,f8752,38
518,f10083,38
519,f12470,38
520,f13119,38
521,f13133,38
522,f13440,38
523,f391,37
524,f395,37
525,f1926,37
526,f4122,37
527,f4165,37
528,f4422,37
529,f4467,37
530,f5359,37
531,f5501,37
532,f5845,37
533,f6131,37
534,f6140,37
535,f6142,37
536,f6143,37
537,f6639,37
538,f6666,37
539,f7855,37
540,f7865,37
541,f7867,37
542,f7872,37
543,f7879,37
544,f8700,37
545,f8760,37
546,f8945,37
547,f10116,37
548,f10991,37
549,f12314,37
550,f12355,37
551,f12629,37
552,f12892,37
553,f13127,37
554,f13431,37
555,f13448,37
556,f13450,37
557,f13640,37
558,f272,36
559,f385,36
560,f389,36
561,f390,36
562,f1270,36
563,f1518,36
564,f1529,36
565,f1670,36
566,f2025,36
567,f3277,36
568,f3716,36
569,f4474,36
570,f5499,36
571,f5685,36
572,f5704,36
573,f6082,36
574,f6085,36
575,f6108,36
576,f8337,36
577,f9040,36
578,f9150,36
579,f9516,36
580,f10147,36
581,f10196,36
582,f11008,36
583,f12893,36
584,f13126,36
585,f13455,36
586,f13530,36
587,f404,35
588,f1224,35
589,f1508,35
590,f4189,35
591,f4470,35
592,f4480,35
593,f4903,35
594,f5224,35
595,f5343,35
596,f5347,35
597,f5368,35
598,f5699,35
599,f6076,35
600,f6088,35
601,f6096,35
602,f6111,35
603,f6136,35
604,f6139,35
605,f7135,35
606,f7321,35
607,f7857,35
608,f7861,35
609,f7881,35
610,f7934,35
611,f8862,35
612,f13117,35
613,f13437,35
614,f13439,35
615,f13452,35
616,f393,34
617,f397,34
618,f741,34
619,f983,34
620,f1462,34
621,f1719,34
622,f2275,34
623,f2288,34
624,f3462,34
625,f3512,34
626,f3524,34
627,f3531,34
628,f3710,34
629,f3959,34
630,f4465,34
631,f4596,34
632,f4971,34
633,f5350,34
634,f5688,34
635,f6053,34
636,f6089,34
637,f6126,34
638,f6141,34
639,f7145,34
640,f7386,34
641,f7570,34
642,f7884,34
643,f8199,34
644,f8605,34
645,f8769,34
646,f9589,34
647,f9805,34
648,f10145,34
649,f10195,34
650,f10252,34
651,f10970,34
652,f11464,34
653,f11477,34
654,f13121,34
655,f13123,34
656,f13434,34
657,f13624,34
658,f1743,33
659,f2735,33
660,f3000,33
661,f3458,33
662,f3515,33
663,f3535,33
664,f3719,33
665,f3820,33
666,f3827,33
667,f3991,33
668,f4906,33
669,f4986,33
670,f4988,33
671,f5236,33
672,f5340,33
673,f5341,33
674,f5345,33
675,f5363,33
676,f5365,33
677,f5367,33
678,f5492,33
679,f5660,33
680,f5691,33
681,f5745,33
682,f5751,33
683,f6132,33
684,f6135,33
685,f6585,33
686,f6854,33
687,f7128,33
688,f7133,33
689,f7328,33
690,f7871,33
691,f7876,33
692,f8194,33
693,f8417,33
694,f10327,33
695,f11267,33
696,f11462,33
697,f11468,33
698,f12830,33
699,f12930,33
700,f13124,33
701,f13135,33
702,f13436,33
703,f123,32
704,f386,32
705,f757,32
706,f1212,32
707,f1217,32
708,f1364,32
709,f3527,32
710,f4137,32
711,f4530,32
712,f5180,32
713,f5348,32
714,f5354,32
715,f5360,32
716,f5690,32
717,f5695,32
718,f5746,32
719,f5917,32
720,f6087,32
721,f6436,32
722,f6573,32
723,f6870,32
724,f7144,32
725,f7350,32
726,f7858,32
727,f7880,32
728,f8196,32
729,f8329,32
730,f8360,32
731,f8622,32
732,f8753,32
733,f10211,32
734,f11004,32
735,f11469,32
736,f11473,32
737,f11478,32
738,f11921,32
739,f12483,32
740,f12920,32
741,f13132,32
742,f13471,32
743,f13564,32
744,f13593,32
745,f392,31
746,f872,31
747,f1612,31
748,f2024,31
749,f2563,31
750,f2564,31
751,f3002,31
752,f3278,31
753,f3465,31
754,f3506,31
755,f3517,31
756,f3522,31
757,f3534,31
758,f3551,31
759,f3560,31
760,f3712,31
761,f3718,31
762,f3821,31
763,f3970,31
764,f3994,31
765,f4194,31
766,f4363,31
767,f4845,31
768,f5226,31
769,f5241,31
770,f5274,31
771,f5344,31
772,f5346,31
773,f5485,31
774,f6095,31
775,f6097,31
776,f6123,31
777,f6437,31
778,f6862,31
779,f6875,31
780,f7140,31
781,f7870,31
782,f7874,31
783,f7887,31
784,f8202,31
785,f8756,31
786,f8803,31
787,f9507,31
788,f11465,31
789,f11619,31
790,f11972,31
791,f12021,31
792,f12201,31
793,f12311,31
794,f12487,31
795,f12495,31
796,f12509,31
797,f13432,31
798,f13435,31
799,f13445,31
800,f332,30
801,f387,30
802,f724,30
803,f810,30
804,f1024,30
805,f1065,30
806,f1358,30
807,f1359,30
808,f1655,30
809,f2259,30
810,f2263,30
811,f2518,30
812,f2680,30
813,f3254,30
814,f4118,30
815,f4195,30
816,f4225,30
817,f4463,30
818,f4479,30
819,f4579,30
820,f4582,30
821,f4864,30
822,f4909,30
823,f4913,30
824,f4945,30
825,f4974,30
826,f4984,30
827,f5692,30
828,f5700,30
829,f5743,30
830,f6078,30
831,f6080,30
832,f6083,30
833,f6090,30
834,f6091,30
835,f6104,30
836,f6130,30
837,f6138,30
838,f6144,30
839,f6470,30
840,f6665,30
841,f6796,30
842,f6865,30
843,f7125,30
844,f7141,30
845,f7323,30
846,f7331,30
847,f7692,30
848,f7877,30
849,f8068,30
850,f9023,30
851,f9044,30
852,f9071,30
853,f11466,30
854,f11480,30
855,f11550,30
856,f12313,30
857,f12501,30
858,f12528,30
859,f12923,30
860,f13131,30
861,f361,29
862,f736,29
863,f1186,29
864,f1238,29
865,f1355,29
866,f1729,29
867,f1796,29
868,f2084,29
869,f3467,29
870,f3495,29
871,f3521,29
872,f3523,29
873,f3525,29
874,f3528,29
875,f3537,29
876,f3720,29
877,f3826,29
878,f4434,29
879,f4617,29
880,f4846,29
881,f4975,29
882,f4978,29
883,f4983,29
884,f5281,29
885,f5342,29
886,f5355,29
887,f5358,29
888,f5361,29
889,f5366,29
890,f5915,29
891,f6077,29
892,f6081,29
893,f6084,29
894,f6094,29
895,f6098,29
896,f6469,29
897,f6534,29
898,f7132,29
899,f7137,29
900,f7138,29
901,f7253,29
902,f7327,29
903,f7330,29
904,f7541,29
905,f7873,29
906,f7875,29
907,f8021,29
908,f8059,29
909,f8060,29
910,f8598,29
911,f10191,29
912,f10440,29
913,f10486,29
914,f11185,29
915,f12520,29
916,f12933,29
917,f12939,29
918,f13170,29
919,f13226,29
920,f13430,29
921,f13499,29
922,f13509,29
923,f370,28
924,f400,28
925,f728,28
926,f731,28
927,f1100,28
928,f1354,28
929,f1507,28
930,f1791,28
931,f2018,28
932,f2092,28
933,f2550,28
934,f2868,28
935,f2892,28
936,f3456,28
937,f3457,28
938,f3518,28
939,f3536,28
940,f3617,28
941,f3704,28
942,f3714,28
943,f3729,28
944,f4197,28
945,f4199,28
946,f4224,28
947,f4384,28
948,f4462,28
949,f4468,28
950,f4473,28
951,f4476,28
952,f4852,28
953,f4860,28
954,f4867,28
955,f4902,28
956,f4967,28
957,f4973,28
958,f4981,28
959,f5353,28
960,f5356,28
961,f5694,28
962,f5754,28
963,f5794,28
964,f6109,28
965,f6353,28
966,f6435,28
967,f6851,28
968,f6860,28
969,f6866,28
970,f6868,28
971,f7333,28
972,f7571,28
973,f7863,28
974,f7866,28
975,f7883,28
976,f8201,28
977,f8610,28
978,f8614,28
979,f8616,28
980,f9039,28
981,f9191,28
982,f9506,28
983,f9508,28
984,f9518,28
985,f9740,28
986,f9921,28
987,f10197,28
988,f10367,28
989,f10580,28
990,f11471,28
991,f11479,28
992,f11488,28
993,f12493,28
994,f12518,28
995,f12521,28
996,f12522,28
997,f12937,28
998,f13129,28
999,f13651,28
1000,f377,27
1001,f476,27
1002,f664,27
1003,f725,27
1004,f1110,27
1005,f1736,27
1006,f1739,27
1007,f1784,27
1008,f2023,27
1009,f2073,27
1010,f2090,27
1011,f2093,27
1012,f2261,27
1013,f2548,27
1014,f2570,27
1015,f2571,27
1016,f2655,27
1017,f2881,27
1018,f3132,27
1019,f3160,27
1020,f3468,27
1021,f3715,27
1022,f3723,27
1023,f3726,27
1024,f3928,27
1025,f4186,27
1026,f4202,27
1027,f4464,27
1028,f4576,27
1029,f4748,27
1030,f4844,27
1031,f4863,27
1032,f4900,27
1033,f4905,27
1034,f4931,27
1035,f4987,27
1036,f5339,27
1037,f5352,27
1038,f6061,27
1039,f6086,27
1040,f6855,27
1041,f6858,27
1042,f7322,27
1043,f7326,27
1044,f7477,27
1045,f8055,27
1046,f8062,27
1047,f8596,27
1048,f8619,27
1049,f8621,27
1050,f8764,27
1051,f9008,27
1052,f9505,27
1053,f9724,27
1054,f9876,27
1055,f10800,27
1056,f11039,27
1057,f11114,27
1058,f11187,27
1059,f11461,27
1060,f12234,27
1061,f12498,27
1062,f12508,27
1063,f12525,27
1064,f12534,27
1065,f12924,27
1066,f13125,27
1067,f13454,27
1068,f378,26
1069,f727,26
1070,f1064,26
1071,f1090,26
1072,f1102,26
1073,f1103,26
1074,f1106,26
1075,f1107,26
1076,f1109,26
1077,f1223,26
1078,f1788,26
1079,f1792,26
1080,f2257,26
1081,f2386,26
1082,f2555,26
1083,f2562,26
1084,f2566,26
1085,f2730,26
1086,f2871,26
1087,f2886,26
1088,f2890,26
1089,f3149,26
1090,f3154,26
1091,f3513,26
1092,f3516,26
1093,f3542,26
1094,f3545,26
1095,f3557,26
1096,f3562,26
1097,f3611,26
1098,f3613,26
1099,f3709,26
1100,f3722,26
1101,f3728,26
1102,f3824,26
1103,f3990,26
1104,f4090,26
1105,f4114,26
1106,f4287,26
1107,f4387,26
1108,f4421,26
1109,f4574,26
1110,f4976,26
1111,f4979,26
1112,f5283,26
1113,f5285,26
1114,f5583,26
1115,f5696,26
1116,f6513,26
1117,f6679,26
1118,f6771,26
1119,f6815,26
1120,f6817,26
1121,f6863,26
1122,f6867,26
1123,f6949,26
1124,f7130,26
1125,f7131,26
1126,f7325,26
1127,f7347,26
1128,f7468,26
1129,f8056,26
1130,f8158,26
1131,f8198,26
1132,f8327,26
1133,f8561,26
1134,f8606,26
1135,f10189,26
1136,f10407,26
1137,f11470,26
1138,f12485,26
1139,f12500,26
1140,f12503,26
1141,f12531,26
1142,f12835,26
1143,f12839,26
1144,f12934,26
1145,f13441,26
1146,f13449,26
1147,f381,25
1148,f384,25
1149,f925,25
1150,f1089,25
1151,f1783,25
1152,f1785,25
1153,f1790,25
1154,f1931,25
1155,f2383,25
1156,f2574,25
1157,f2576,25
1158,f2888,25
1159,f3157,25
1160,f3464,25
1161,f3469,25
1162,f3474,25
1163,f3475,25
1164,f3530,25
1165,f3544,25
1166,f3548,25
1167,f3552,25
1168,f3553,25
1169,f3619,25
1170,f3620,25
1171,f3731,25
1172,f3804,25
1173,f4060,25
1174,f4190,25
1175,f4561,25
1176,f4571,25
1177,f4970,25
1178,f5491,25
1179,f5780,25
1180,f6092,25
1181,f6680,25
1182,f6856,25
1183,f7076,25
1184,f7078,25
1185,f7583,25
1186,f8058,25
1187,f8065,25
1188,f8132,25
1189,f8237,25
1190,f8608,25
1191,f9236,25
1192,f9483,25
1193,f9510,25
1194,f9556,25
1195,f9681,25
1196,f11014,25
1197,f11016,25
1198,f11052,25
1199,f11356,25
1200,f11359,25
1201,f11463,25
1202,f11485,25
1203,f11991,25
1204,f12106,25
1205,f12191,25
1206,f12492,25
1207,f12502,25
1208,f12515,25
1209,f12519,25
1210,f12523,25
1211,f12714,25
1212,f12854,25
1213,f12925,25
1214,f12932,25
1215,f12940,25
1216,f13120,25
1217,f13213,25
1218,f13217,25
1219,f663,24
1220,f1093,24
1221,f1187,24
1222,f1356,24
1223,f1357,24
1224,f1722,24
1225,f1723,24
1226,f1887,24
1227,f2083,24
1228,f2087,24
1229,f2088,24
1230,f2396,24
1231,f2402,24
1232,f2572,24
1233,f2877,24
1234,f2891,24
1235,f2988,24
1236,f3136,24
1237,f3139,24
1238,f3143,24
1239,f3151,24
1240,f3159,24
1241,f3463,24
1242,f3466,24
1243,f3608,24
1244,f3610,24
1245,f3616,24
1246,f3706,24
1247,f3814,24
1248,f3818,24
1249,f3822,24
1250,f4178,24
1251,f4435,24
1252,f4566,24
1253,f4570,24
1254,f4910,24
1255,f4911,24
1256,f5162,24
1257,f5280,24
1258,f5338,24
1259,f5357,24
1260,f5803,24
1261,f5809,24
1262,f5810,24
1263,f5913,24
1264,f5914,24
1265,f6074,24
1266,f6079,24
1267,f6099,24
1268,f6119,24
1269,f6391,24
1270,f6736,24
1271,f6848,24
1272,f6850,24
1273,f6919,24
1274,f6943,24
1275,f7055,24
1276,f7072,24
1277,f7123,24
1278,f7127,24
1279,f7129,24
1280,f7457,24
1281,f7473,24
1282,f7909,24
1283,f8064,24
1284,f8066,24
1285,f8164,24
1286,f8167,24
1287,f8358,24
1288,f8600,24
1289,f8639,24
1290,f8783,24
1291,f9043,24
1292,f9235,24
1293,f9481,24
1294,f10099,24
1295,f10942,24
1296,f11333,24
1297,f11335,24
1298,f11354,24
1299,f11580,24
1300,f12065,24
1301,f12488,24
1302,f12494,24
1303,f12513,24
1304,f12516,24
1305,f12530,24
1306,f12533,24
1307,f12631,24
1308,f12809,24
1309,f12841,24
1310,f12935,24
1311,f12936,24
1312,f13134,24
1313,f203,23
1314,f368,23
1315,f369,23
1316,f380,23
1317,f451,23
1318,f1086,23
1319,f1088,23
1320,f1092,23
1321,f1094,23
1322,f1097,23
1323,f1352,23
1324,f1726,23
1325,f1728,23
1326,f1732,23
1327,f1735,23
1328,f1738,23
1329,f1741,23
1330,f1744,23
1331,f1862,23
1332,f2085,23
1333,f2086,23
1334,f2342,23
1335,f2380,23
1336,f2395,23
1337,f2467,23
1338,f2495,23
1339,f2549,23
1340,f2554,23
1341,f2557,23
1342,f2558,23
1343,f2870,23
1344,f2872,23
1345,f2873,23
1346,f2884,23
1347,f2889,23
1348,f2893,23
1349,f2896,23
1350,f2897,23
1351,f2898,23
1352,f3142,23
1353,f3460,23
1354,f3470,23
1355,f3546,23
1356,f3550,23
1357,f3555,23
1358,f3559,23
1359,f3618,23
1360,f3911,23
1361,f3987,23
1362,f4116,23
1363,f4121,23
1364,f4187,23
1365,f4292,23
1366,f4438,23
1367,f4572,23
1368,f4575,23
1369,f4747,23
1370,f4849,23
1371,f4851,23
1372,f4856,23
1373,f4894,23
1374,f4897,23
1375,f4904,23
1376,f4972,23
1377,f4982,23
1378,f5679,23
1379,f5697,23
1380,f5698,23
1381,f5783,23
1382,f5805,23
1383,f5806,23
1384,f6045,23
1385,f6708,23
1386,f6941,23
1387,f6942,23
1388,f7064,23
1389,f7068,23
1390,f7332,23
1391,f7447,23
1392,f7452,23
1393,f7476,23
1394,f7485,23
1395,f7526,23
1396,f8075,23
1397,f8076,23
1398,f8079,23
1399,f8166,23
1400,f8195,23
1401,f8335,23
1402,f8609,23
1403,f8617,23
1404,f8840,23
1405,f9041,23
1406,f9496,23
1407,f9816,23
1408,f10108,23
1409,f10161,23
1410,f10425,23
1411,f11007,23
1412,f11040,23
1413,f11334,23
1414,f11341,23
1415,f11344,23
1416,f11351,23
1417,f11460,23
1418,f11685,23
1419,f11982,23
1420,f12400,23
1421,f12484,23
1422,f12486,23
1423,f12506,23
1424,f12510,23
1425,f12536,23
1426,f12688,23
1427,f12837,23
1428,f12845,23
1429,f12928,23
1430,f12929,23
1431,f12938,23
1432,f13210,23
1433,f13654,23
1434,f729,22
1435,f1095,22
1436,f1130,22
1437,f1330,22
1438,f1530,22
1439,f1533,22
1440,f1651,22
1441,f1668,22
1442,f1782,22
1443,f2076,22
1444,f2089,22
1445,f2258,22
1446,f2260,22
1447,f2293,22
1448,f2374,22
1449,f2378,22
1450,f2393,22
1451,f2400,22
1452,f2561,22
1453,f2569,22
1454,f2880,22
1455,f2899,22
1456,f3005,22
1457,f3137,22
1458,f3251,22
1459,f3641,22
1460,f3713,22
1461,f3717,22
1462,f3811,22
1463,f3819,22
1464,f3825,22
1465,f4170,22
1466,f4298,22
1467,f4308,22
1468,f4424,22
1469,f4429,22
1470,f4586,22
1471,f4587,22
1472,f4847,22
1473,f4848,22
1474,f4853,22
1475,f4859,22
1476,f4977,22
1477,f5279,22
1478,f5284,22
1479,f5672,22
1480,f5680,22
1481,f5787,22
1482,f5792,22
1483,f5802,22
1484,f6127,22
1485,f6128,22
1486,f6491,22
1487,f6938,22
1488,f6946,22
1489,f7038,22
1490,f7075,22
1491,f7081,22
1492,f7084,22
1493,f7089,22
1494,f7126,22
1495,f7136,22
1496,f7391,22
1497,f7443,22
1498,f7445,22
1499,f7449,22
1500,f7458,22
1501,f7911,22
1502,f8159,22
1503,f8165,22
1504,f8326,22
1505,f8333,22
1506,f8349,22
1507,f8595,22
1508,f8603,22
1509,f8611,22
1510,f9047,22
1511,f9768,22
1512,f10065,22
1513,f10082,22
1514,f10086,22
1515,f10115,22
1516,f10117,22
1517,f10156,22
1518,f10190,22
1519,f11006,22
1520,f11041,22
1521,f11049,22
1522,f11057,22
1523,f11336,22
1524,f11338,22
1525,f11345,22
1526,f11350,22
1527,f11357,22
1528,f11467,22
1529,f11486,22
1530,f11879,22
1531,f12212,22
1532,f12850,22
1533,f12922,22
1534,f12942,22
1535,f12966,22
1536,f13199,22
1537,f13202,22
1538,f13222,22
1539,f13661,22
1540,f695,21
1541,f732,21
1542,f733,21
1543,f909,21
1544,f923,21
1545,f924,21
1546,f962,21
1547,f1105,21
1548,f1108,21
1549,f1323,21
1550,f1351,21
1551,f1408,21
1552,f1633,21
1553,f1730,21
1554,f1734,21
1555,f1737,21
1556,f1779,21
1557,f1786,21
1558,f1789,21
1559,f2020,21
1560,f2077,21
1561,f2081,21
1562,f2082,21
1563,f2285,21
1564,f2375,21
1565,f2382,21
1566,f2545,21
1567,f2553,21
1568,f2573,21
1569,f2575,21
1570,f2826,21
1571,f2874,21
1572,f2876,21
1573,f2894,21
1574,f2895,21
1575,f3117,21
1576,f3138,21
1577,f3146,21
1578,f3156,21
1579,f3461,21
1580,f3471,21
1581,f3730,21
1582,f3938,21
1583,f3965,21
1584,f4175,21
1585,f4294,21
1586,f4303,21
1587,f4385,21
1588,f4432,21
1589,f4472,21
1590,f4481,21
1591,f4569,21
1592,f4573,21
1593,f4866,21
1594,f4899,21
1595,f4980,21
1596,f5637,21
1597,f5667,21
1598,f5779,21
1599,f5782,21
1600,f5789,21
1601,f5790,21
1602,f5791,21
1603,f5849,21
1604,f5885,21
1605,f6145,21
1606,f6184,21
1607,f6263,21
1608,f6816,21
1609,f6849,21
1610,f6864,21
1611,f7085,21
1612,f7086,21
1613,f7148,21
1614,f7306,21
1615,f7446,21
1616,f7448,21
1617,f7451,21
1618,f7472,21
1619,f7475,21
1620,f7821,21
1621,f7904,21
1622,f7905,21
1623,f8016,21
1624,f8063,21
1625,f8073,21
1626,f8156,21
1627,f8163,21
1628,f8191,21
1629,f8332,21
1630,f8424,21
1631,f8458,21
1632,f8601,21
1633,f8615,21
1634,f8618,21
1635,f8801,21
1636,f8874,21
1637,f8875,21
1638,f8935,21
1639,f9077,21
1640,f9103,21
1641,f9387,21
1642,f9504,21
1643,f10103,21
1644,f10158,21
1645,f10251,21
1646,f11011,21
1647,f11032,21
1648,f11043,21
