# RANKING DE NODOS PARA ETIQUETA: hasInterest
# Total de nodos con conexiones salientes: 1528
# Formato: Posición,NodeID,Conexiones_Salientes
# Generado automáticamente desde: MillenniumDB/data/ldbc/01/edges.txt
# ============================================================

339,p1082,44
340,p1157,44
341,p1328,44
342,p1524,44
343,p316,43
344,p323,43
345,p393,43
346,p403,43
347,p677,43
348,p959,43
349,p1470,43
350,p1516,43
351,p101,42
352,p173,42
353,p240,42
354,p405,42
355,p417,42
356,p526,42
357,p554,42
358,p576,42
359,p848,42
360,p1046,42
361,p1107,42
362,p1117,42
363,p1278,42
364,p1330,42
365,p113,41
366,p572,41
367,p627,41
368,p674,41
369,p812,41
370,p825,41
371,p883,41
372,p1003,41
373,p1230,41
374,p1378,41
375,p1397,41
376,p1402,41
377,p166,40
378,p411,40
379,p579,40
380,p593,40
381,p684,40
382,p1022,40
383,p1523,40
384,p186,39
385,p563,39
386,p565,39
387,p594,39
388,p737,39
389,p1041,39
390,p1133,39
391,p1136,39
392,p1246,39
393,p1291,39
394,p1295,39
395,p90,38
396,p110,38
397,p129,38
398,p152,38
399,p153,38
400,p315,38
401,p362,38
402,p378,38
403,p441,38
404,p631,38
405,p806,38
406,p877,38
407,p958,38
408,p976,38
409,p981,38
410,p1048,38
411,p1186,38
412,p1222,38
413,p1416,38
414,p1517,38
415,p210,37
416,p600,37
417,p624,37
418,p668,37
419,p851,37
420,p1181,37
421,p1407,37
422,p1443,37
423,p20,36
424,p95,36
425,p142,36
426,p179,36
427,p462,36
428,p581,36
429,p587,36
430,p983,36
431,p1109,36
432,p1297,36
433,p1430,36
434,p46,35
435,p66,35
436,p105,35
437,p120,35
438,p370,35
439,p376,35
440,p385,35
441,p464,35
442,p470,35
443,p471,35
444,p490,35
445,p571,35
446,p690,35
447,p764,35
448,p792,35
449,p820,35
450,p822,35
451,p1067,35
452,p1313,35
453,p51,34
454,p59,34
455,p251,34
456,p472,34
457,p657,34
458,p895,34
459,p906,34
460,p1079,34
461,p1159,34
462,p1249,34
463,p1269,34
464,p1274,34
465,p1316,34
466,p1425,34
467,p1433,34
468,p87,33
469,p273,33
470,p317,33
471,p428,33
472,p671,33
473,p697,33
474,p778,33
475,p879,33
476,p901,33
477,p1400,33
478,p14,32
479,p45,32
480,p183,32
481,p244,32
482,p355,32
483,p429,32
484,p456,32
485,p458,32
486,p559,32
487,p615,32
488,p773,32
489,p994,32
490,p1106,32
491,p1171,32
492,p1213,32
493,p1244,32
494,p1393,32
495,p55,31
496,p229,31
497,p241,31
498,p304,31
499,p371,31
500,p564,31
501,p919,31
502,p1015,31
503,p1047,31
504,p1202,31
505,p1386,31
506,p1391,31
507,p1450,31
508,p146,30
509,p164,30
510,p326,30
511,p620,30
512,p681,30
513,p686,30
514,p873,30
515,p903,30
516,p1024,30
517,p1129,30
518,p1336,30
519,p1363,30
520,p1451,30
521,p1454,30
522,p2,29
523,p109,29
524,p172,29
525,p667,29
526,p907,29
527,p1027,29
528,p1113,29
529,p1179,29
530,p1301,29
531,p1387,29
532,p233,28
533,p298,28
534,p710,28
535,p730,28
536,p911,28
537,p1232,28
538,p1343,28
539,p61,27
540,p199,27
541,p202,27
542,p334,27
543,p339,27
544,p525,27
545,p528,27
546,p540,27
547,p928,27
548,p1025,27
549,p1223,27
550,p1257,27
551,p1318,27
552,p1413,27
553,p26,26
554,p82,26
555,p114,26
556,p133,26
557,p295,26
558,p560,26
559,p570,26
560,p647,26
561,p824,26
562,p918,26
563,p943,26
564,p1177,26
565,p1209,26
566,p1288,26
567,p1326,26
568,p1417,26
569,p7,25
570,p38,25
571,p58,25
572,p431,25
573,p480,25
574,p492,25
575,p507,25
576,p660,25
577,p743,25
578,p814,25
579,p835,25
580,p926,25
581,p966,25
582,p1021,25
583,p1059,25
584,p1114,25
585,p1144,25
586,p1239,25
587,p1267,25
588,p1509,25
589,p85,24
590,p435,24
591,p488,24
592,p538,24
593,p617,24
594,p651,24
595,p738,24
596,p765,24
597,p846,24
598,p885,24
599,p1037,24
600,p1056,24
601,p1178,24
602,p1258,24
603,p1341,24
604,p48,23
605,p102,23
606,p217,23
607,p232,23
608,p237,23
609,p284,23
610,p325,23
611,p407,23
612,p440,23
613,p586,23
614,p610,23
615,p642,23
616,p685,23
617,p699,23
618,p836,23
619,p951,23
620,p963,23
621,p1263,23
622,p1337,23
623,p43,22
624,p228,22
625,p387,22
626,p548,22
627,p618,22
628,p754,22
629,p968,22
630,p1064,22
631,p1145,22
632,p1370,22
633,p216,21
634,p348,21
635,p386,21
636,p399,21
637,p467,21
638,p606,21
639,p623,21
640,p633,21
641,p650,21
642,p796,21
643,p832,21
644,p833,21
645,p961,21
646,p1072,21
647,p1404,21
648,p30,20
649,p93,20
650,p96,20
651,p140,20
652,p189,20
653,p266,20
654,p351,20
655,p419,20
656,p558,20
657,p652,20
658,p780,20
659,p784,20
660,p827,20
661,p841,20
662,p1080,20
663,p1176,20
664,p1220,20
665,p1264,20
666,p1315,20
667,p44,19
668,p236,19
669,p505,19
670,p728,19
671,p748,19
672,p800,19
673,p988,19
674,p999,19
675,p1032,19
676,p1058,19
677,p1089,19
678,p1189,19
679,p1216,19
680,p1276,19
681,p1427,19
682,p94,18
683,p97,18
684,p119,18
685,p121,18
686,p128,18
687,p130,18
688,p138,18
689,p418,18
690,p549,18
691,p809,18
692,p894,18
693,p904,18
694,p905,18
695,p985,18
696,p1011,18
697,p1018,18
698,p1081,18
699,p1092,18
700,p1359,18
701,p1426,18
702,p1526,18
703,p131,17
704,p227,17
705,p281,17
706,p331,17
707,p410,17
708,p484,17
709,p485,17
710,p535,17
711,p665,17
712,p701,17
713,p807,17
714,p993,17
715,p1042,17
716,p1121,17
717,p1207,17
718,p1351,17
719,p1381,17
720,p1394,17
721,p1483,17
722,p1522,17
723,p204,16
724,p341,16
725,p436,16
726,p661,16
727,p698,16
728,p703,16
729,p843,16
730,p858,16
731,p870,16
732,p931,16
733,p1019,16
734,p1118,16
735,p1138,16
736,p1154,16
737,p1379,16
738,p1500,16
739,p104,15
740,p174,15
741,p286,15
742,p292,15
743,p369,15
744,p390,15
745,p466,15
746,p878,15
747,p1225,15
748,p1303,15
749,p1424,15
750,p1472,15
751,p1478,15
752,p1484,15
753,p1502,15
754,p11,14
755,p34,14
756,p187,14
757,p191,14
758,p294,14
759,p337,14
760,p396,14
761,p416,14
762,p607,14
763,p632,14
764,p679,14
765,p874,14
766,p925,14
767,p971,14
768,p1004,14
769,p1259,14
770,p1345,14
771,p1467,14
772,p74,13
773,p147,13
774,p184,13
775,p290,13
776,p483,13
777,p514,13
778,p578,13
779,p591,13
780,p592,13
781,p612,13
782,p619,13
783,p644,13
784,p786,13
785,p793,13
786,p821,13
787,p991,13
788,p1053,13
789,p1069,13
790,p1115,13
791,p1192,13
792,p1200,13
793,p1261,13
794,p1311,13
795,p1331,13
796,p1456,13
797,p1457,13
798,p1503,13
799,p47,12
800,p84,12
801,p157,12
802,p254,12
803,p263,12
804,p404,12
805,p482,12
806,p584,12
807,p605,12
808,p643,12
809,p689,12
810,p711,12
811,p884,12
812,p1140,12
813,p1158,12
814,p1277,12
815,p1292,12
816,p1334,12
817,p1485,12
818,p1525,12
819,p86,11
820,p115,11
821,p169,11
822,p247,11
823,p365,11
824,p380,11
825,p544,11
826,p577,11
827,p583,11
828,p683,11
829,p769,11
830,p898,11
831,p915,11
832,p965,11
833,p982,11
834,p1091,11
835,p1105,11
836,p1196,11
837,p1350,11
838,p1460,11
839,p1464,11
840,p1499,11
841,p1518,11
842,p4,10
843,p9,10
844,p40,10
845,p62,10
846,p192,10
847,p200,10
848,p253,10
849,p307,10
850,p335,10
851,p381,10
852,p394,10
853,p406,10
854,p409,10
855,p414,10
856,p434,10
857,p491,10
858,p546,10
859,p585,10
860,p717,10
861,p727,10
862,p746,10
863,p747,10
864,p755,10
865,p759,10
866,p826,10
867,p962,10
868,p986,10
869,p989,10
870,p1023,10
871,p1086,10
872,p1122,10
873,p1125,10
874,p1184,10
875,p1254,10
876,p1255,10
877,p1289,10
878,p1340,10
879,p1406,10
880,p1477,10
881,p1496,10
882,p15,9
883,p214,9
884,p225,9
885,p309,9
886,p345,9
887,p398,9
888,p439,9
889,p459,9
890,p495,9
891,p496,9
892,p513,9
893,p539,9
894,p568,9
895,p601,9
896,p659,9
897,p692,9
898,p756,9
899,p763,9
900,p831,9
901,p880,9
902,p956,9
903,p1008,9
904,p1020,9
905,p1111,9
906,p1168,9
907,p1201,9
908,p1242,9
909,p1265,9
910,p1284,9
911,p1414,9
912,p1422,9
913,p1440,9
914,p1480,9
915,p1495,9
916,p155,8
917,p211,8
918,p257,8
919,p301,8
920,p322,8
921,p330,8
922,p424,8
923,p523,8
924,p575,8
925,p580,8
926,p599,8
927,p613,8
928,p721,8
929,p842,8
930,p845,8
931,p948,8
932,p954,8
933,p990,8
934,p1127,8
935,p1141,8
936,p1300,8
937,p1302,8
938,p1319,8
939,p1324,8
940,p1374,8
941,p1479,8
942,p29,7
943,p63,7
944,p107,7
945,p181,7
946,p194,7
947,p382,7
948,p389,7
949,p395,7
950,p468,7
951,p499,7
952,p508,7
953,p517,7
954,p569,7
955,p597,7
956,p694,7
957,p750,7
958,p940,7
959,p949,7
960,p1012,7
961,p1043,7
962,p1093,7
963,p1208,7
964,p1211,7
965,p1262,7
966,p1305,7
967,p1312,7
968,p1415,7
969,p1431,7
970,p1445,7
971,p69,6
972,p111,6
973,p135,6
974,p137,6
975,p235,6
976,p259,6
977,p261,6
978,p402,6
979,p628,6
980,p640,6
981,p693,6
982,p731,6
983,p742,6
984,p758,6
985,p893,6
986,p902,6
987,p930,6
988,p941,6
989,p977,6
990,p1005,6
991,p1009,6
992,p1066,6
993,p1147,6
994,p1185,6
995,p1195,6
996,p1198,6
997,p1212,6
998,p1290,6
999,p1298,6
1000,p1339,6
1001,p1358,6
1002,p1366,6
1003,p1367,6
1004,p1420,6
1005,p1428,6
1006,p1453,6
1007,p1471,6
1008,p17,5
1009,p36,5
1010,p180,5
1011,p221,5
1012,p296,5
1013,p338,5
1014,p356,5
1015,p433,5
1016,p449,5
1017,p451,5
1018,p479,5
1019,p515,5
1020,p596,5
1021,p646,5
1022,p649,5
1023,p733,5
1024,p757,5
1025,p766,5
1026,p839,5
1027,p910,5
1028,p937,5
1029,p969,5
1030,p979,5
1031,p1034,5
1032,p1065,5
1033,p1102,5
1034,p1128,5
1035,p1210,5
1036,p1308,5
1037,p1325,5
1038,p1408,5
1039,p1466,5
1040,p1476,5
1041,p1498,5
1042,p1501,5
1043,p18,4
1044,p70,4
1045,p132,4
1046,p154,4
1047,p156,4
1048,p158,4
1049,p160,4
1050,p222,4
1051,p242,4
1052,p283,4
1053,p312,4
1054,p314,4
1055,p336,4
1056,p367,4
1057,p375,4
1058,p423,4
1059,p455,4
1060,p494,4
1061,p529,4
1062,p543,4
1063,p552,4
1064,p562,4
1065,p630,4
1066,p636,4
1067,p655,4
1068,p729,4
1069,p749,4
1070,p815,4
1071,p850,4
1072,p862,4
1073,p896,4
1074,p1096,4
1075,p1132,4
1076,p1135,4
1077,p1151,4
1078,p1161,4
1079,p1283,4
1080,p1307,4
1081,p1356,4
1082,p1380,4
1083,p1421,4
1084,p1449,4
1085,p1488,4
1086,p1489,4
1087,p1490,4
1088,p1504,4
1089,p10,3
1090,p16,3
1091,p22,3
1092,p31,3
1093,p37,3
1094,p49,3
1095,p72,3
1096,p75,3
1097,p80,3
1098,p126,3
1099,p167,3
1100,p256,3
1101,p291,3
1102,p310,3
1103,p364,3
1104,p442,3
1105,p460,3
1106,p463,3
1107,p474,3
1108,p509,3
1109,p518,3
1110,p532,3
1111,p533,3
1112,p534,3
1113,p574,3
1114,p616,3
1115,p639,3
1116,p648,3
1117,p704,3
1118,p714,3
1119,p718,3
1120,p741,3
1121,p761,3
1122,p801,3
1123,p852,3
1124,p853,3
1125,p863,3
1126,p913,3
1127,p914,3
1128,p942,3
1129,p967,3
1130,p975,3
1131,p1026,3
1132,p1031,3
1133,p1038,3
1134,p1039,3
1135,p1061,3
1136,p1062,3
1137,p1100,3
1138,p1155,3
1139,p1162,3
1140,p1169,3
1141,p1214,3
1142,p1221,3
1143,p1228,3
1144,p1245,3
1145,p1250,3
1146,p1296,3
1147,p1382,3
1148,p1396,3
1149,p1441,3
1150,p1442,3
1151,p1446,3
1152,p1513,3
1153,p24,2
1154,p28,2
1155,p50,2
1156,p64,2
1157,p65,2
1158,p67,2
1159,p78,2
1160,p92,2
1161,p98,2
1162,p171,2
1163,p198,2
1164,p268,2
1165,p276,2
1166,p277,2
1167,p308,2
1168,p311,2
1169,p313,2
1170,p324,2
1171,p329,2
1172,p342,2
1173,p344,2
1174,p352,2
1175,p354,2
1176,p363,2
1177,p400,2
1178,p412,2
1179,p420,2
1180,p457,2
1181,p477,2
1182,p486,2
1183,p493,2
1184,p497,2
1185,p498,2
1186,p501,2
1187,p516,2
1188,p521,2
1189,p551,2
1190,p573,2
1191,p582,2
1192,p625,2
1193,p635,2
1194,p675,2
1195,p680,2
1196,p707,2
1197,p774,2
1198,p783,2
1199,p799,2
1200,p805,2
1201,p823,2
1202,p855,2
1203,p856,2
1204,p857,2
1205,p859,2
1206,p871,2
1207,p886,2
1208,p888,2
1209,p909,2
1210,p938,2
1211,p953,2
1212,p960,2
1213,p973,2
1214,p984,2
1215,p998,2
1216,p1006,2
1217,p1013,2
1218,p1014,2
1219,p1017,2
1220,p1035,2
1221,p1044,2
1222,p1050,2
1223,p1097,2
1224,p1098,2
1225,p1101,2
1226,p1110,2
1227,p1119,2
1228,p1126,2
1229,p1130,2
1230,p1131,2
1231,p1134,2
1232,p1149,2
1233,p1152,2
1234,p1153,2
1235,p1163,2
1236,p1183,2
1237,p1197,2
1238,p1204,2
1239,p1217,2
1240,p1219,2
1241,p1229,2
1242,p1231,2
1243,p1233,2
1244,p1240,2
1245,p1241,2
1246,p1247,2
1247,p1260,2
1248,p1268,2
1249,p1299,2
1250,p1347,2
1251,p1361,2
1252,p1385,2
1253,p1447,2
1254,p1448,2
1255,p1461,2
1256,p1474,2
1257,p1481,2
1258,p1507,2
1259,p1511,2
1260,p3,1
1261,p19,1
1262,p21,1
1263,p25,1
1264,p32,1
1265,p33,1
1266,p42,1
1267,p53,1
1268,p57,1
1269,p60,1
1270,p71,1
1271,p73,1
1272,p77,1
1273,p83,1
1274,p88,1
1275,p89,1
1276,p99,1
1277,p100,1
1278,p112,1
1279,p116,1
1280,p124,1
1281,p125,1
1282,p127,1
1283,p134,1
1284,p139,1
1285,p141,1
1286,p143,1
1287,p145,1
1288,p149,1
1289,p151,1
1290,p161,1
1291,p162,1
1292,p170,1
1293,p175,1
1294,p176,1
1295,p177,1
1296,p178,1
1297,p182,1
1298,p188,1
1299,p190,1
1300,p193,1
1301,p195,1
1302,p196,1
1303,p201,1
1304,p205,1
1305,p212,1
1306,p218,1
1307,p224,1
1308,p230,1
1309,p231,1
1310,p234,1
1311,p239,1
1312,p243,1
1313,p248,1
1314,p250,1
1315,p255,1
1316,p258,1
1317,p262,1
1318,p264,1
1319,p267,1
1320,p269,1
1321,p270,1
1322,p275,1
1323,p278,1
1324,p279,1
1325,p280,1
1326,p285,1
1327,p288,1
1328,p293,1
1329,p300,1
1330,p302,1
1331,p327,1
1332,p328,1
1333,p333,1
1334,p343,1
1335,p346,1
1336,p347,1
1337,p349,1
1338,p361,1
1339,p366,1
1340,p368,1
1341,p373,1
1342,p384,1
1343,p388,1
1344,p391,1
1345,p415,1
1346,p422,1
1347,p426,1
1348,p430,1
1349,p432,1
1350,p443,1
1351,p445,1
1352,p446,1
1353,p450,1
1354,p452,1
1355,p453,1
1356,p461,1
1357,p475,1
1358,p510,1
1359,p511,1
1360,p520,1
1361,p527,1
1362,p530,1
1363,p531,1
1364,p536,1
1365,p542,1
1366,p550,1
1367,p556,1
1368,p557,1
1369,p567,1
1370,p588,1
1371,p598,1
1372,p602,1
1373,p603,1
1374,p604,1
1375,p608,1
1376,p609,1
1377,p611,1
1378,p621,1
1379,p629,1
1380,p634,1
1381,p638,1
1382,p654,1
1383,p658,1
1384,p666,1
1385,p678,1
1386,p682,1
1387,p695,1
1388,p705,1
1389,p713,1
1390,p719,1
1391,p723,1
1392,p726,1
1393,p734,1
1394,p736,1
1395,p739,1
1396,p740,1
1397,p760,1
1398,p775,1
1399,p777,1
1400,p781,1
1401,p782,1
1402,p785,1
1403,p788,1
1404,p789,1
1405,p790,1
1406,p795,1
1407,p803,1
1408,p808,1
1409,p816,1
1410,p829,1
1411,p830,1
1412,p840,1
1413,p847,1
1414,p849,1
1415,p860,1
1416,p866,1
1417,p876,1
1418,p892,1
1419,p900,1
1420,p908,1
1421,p921,1
1422,p922,1
1423,p924,1
1424,p932,1
1425,p934,1
1426,p939,1
1427,p944,1
1428,p946,1
1429,p947,1
1430,p950,1
1431,p955,1
1432,p957,1
1433,p964,1
1434,p974,1
1435,p980,1
1436,p992,1
1437,p997,1
1438,p1000,1
1439,p1001,1
1440,p1002,1
1441,p1007,1
1442,p1010,1
1443,p1016,1
1444,p1030,1
1445,p1033,1
1446,p1045,1
1447,p1054,1
1448,p1063,1
1449,p1068,1
1450,p1071,1
1451,p1073,1
1452,p1075,1
1453,p1076,1
1454,p1077,1
1455,p1078,1
1456,p1084,1
1457,p1099,1
1458,p1116,1
1459,p1123,1
1460,p1137,1
1461,p1139,1
1462,p1143,1
1463,p1160,1
1464,p1165,1
1465,p1167,1
1466,p1170,1
1467,p1172,1
1468,p1175,1
1469,p1194,1
1470,p1226,1
1471,p1236,1
1472,p1237,1
1473,p1238,1
1474,p1243,1
1475,p1248,1
1476,p1252,1
1477,p1256,1
1478,p1266,1
1479,p1270,1
1480,p1275,1
1481,p1281,1
1482,p1314,1
1483,p1317,1
1484,p1320,1
1485,p1321,1
1486,p1327,1
1487,p1329,1
1488,p1332,1
1489,p1335,1
1490,p1338,1
1491,p1352,1
1492,p1353,1
1493,p1360,1
1494,p1364,1
1495,p1365,1
1496,p1368,1
1497,p1371,1
1498,p1373,1
1499,p1376,1
1500,p1377,1
1501,p1383,1
1502,p1389,1
1503,p1390,1
1504,p1395,1
1505,p1401,1
1506,p1403,1
1507,p1410,1
1508,p1418,1
1509,p1419,1
1510,p1423,1
1511,p1429,1
1512,p1434,1
1513,p1439,1
1514,p1444,1
1515,p1455,1
1516,p1458,1
1517,p1459,1
1518,p1463,1
1519,p1465,1
1520,p1468,1
1521,p1469,1
1522,p1486,1
1523,p1491,1
1524,p1493,1
1525,p1505,1
1526,p1512,1
1527,p1515,1
1528,p1520,1

# ESTADÍSTICAS
# Total nodos: 1528
# Conexiones máximas: 80
# Conexiones mínimas: 1
# Conexiones promedio: 23.22
# Mediana de conexiones: 14.0

# NODOS SELECCIONADOS POR MODO (top 1):
# Modo MIN:
#   1. p3 (pos 1260, 1 conexiones)
