# RANKING DE NODOS PARA ETIQUETA: hasType
# Total de nodos con conexiones salientes: 16080
# Formato: Posición,NodeID,Conexiones_Salientes
# Generado automáticamente desde: MillenniumDB/data/ldbc/01/edges.txt
# ============================================================

442,t441,1
443,t442,1
444,t443,1
445,t444,1
446,t445,1
447,t446,1
448,t447,1
449,t448,1
450,t449,1
451,t450,1
452,t451,1
453,t452,1
454,t453,1
455,t454,1
456,t455,1
457,t456,1
458,t457,1
459,t458,1
460,t459,1
461,t460,1
462,t461,1
463,t462,1
464,t463,1
465,t464,1
466,t465,1
467,t466,1
468,t467,1
469,t468,1
470,t469,1
471,t470,1
472,t471,1
473,t472,1
474,t473,1
475,t474,1
476,t475,1
477,t476,1
478,t477,1
479,t478,1
480,t479,1
481,t480,1
482,t481,1
483,t482,1
484,t483,1
485,t484,1
486,t485,1
487,t486,1
488,t487,1
489,t488,1
490,t489,1
491,t490,1
492,t491,1
493,t492,1
494,t493,1
495,t494,1
496,t495,1
497,t496,1
498,t497,1
499,t498,1
500,t499,1
501,t500,1
502,t501,1
503,t502,1
504,t503,1
505,t504,1
506,t505,1
507,t506,1
508,t507,1
509,t508,1
510,t509,1
511,t510,1
512,t511,1
513,t512,1
514,t513,1
515,t514,1
516,t515,1
517,t516,1
518,t517,1
519,t518,1
520,t519,1
521,t520,1
522,t521,1
523,t522,1
524,t523,1
525,t524,1
526,t525,1
527,t526,1
528,t527,1
529,t528,1
530,t529,1
531,t530,1
532,t531,1
533,t532,1
534,t533,1
535,t534,1
536,t535,1
537,t536,1
538,t537,1
539,t538,1
540,t539,1
541,t540,1
542,t541,1
543,t542,1
544,t543,1
545,t544,1
546,t545,1
547,t546,1
548,t547,1
549,t548,1
550,t549,1
551,t550,1
552,t551,1
553,t552,1
554,t553,1
555,t554,1
556,t555,1
557,t556,1
558,t557,1
559,t558,1
560,t559,1
561,t560,1
562,t561,1
563,t562,1
564,t563,1
565,t564,1
566,t565,1
567,t566,1
568,t567,1
569,t568,1
570,t569,1
571,t570,1
572,t571,1
573,t572,1
574,t573,1
575,t574,1
576,t575,1
577,t576,1
578,t577,1
579,t578,1
580,t579,1
581,t580,1
582,t581,1
583,t582,1
584,t583,1
585,t584,1
586,t585,1
587,t586,1
588,t587,1
589,t588,1
590,t589,1
591,t590,1
592,t591,1
593,t592,1
594,t593,1
595,t594,1
596,t595,1
597,t596,1
598,t597,1
599,t598,1
600,t599,1
601,t600,1
602,t601,1
603,t602,1
604,t603,1
605,t604,1
606,t605,1
607,t606,1
608,t607,1
609,t608,1
610,t609,1
611,t610,1
612,t611,1
613,t612,1
614,t613,1
615,t614,1
616,t615,1
617,t616,1
618,t617,1
619,t618,1
620,t619,1
621,t620,1
622,t621,1
623,t622,1
624,t623,1
625,t624,1
626,t625,1
627,t626,1
628,t627,1
629,t628,1
630,t629,1
631,t630,1
632,t631,1
633,t632,1
634,t633,1
635,t634,1
636,t635,1
637,t636,1
638,t637,1
639,t638,1
640,t639,1
641,t640,1
642,t641,1
643,t642,1
644,t643,1
645,t644,1
646,t645,1
647,t646,1
648,t647,1
649,t648,1
650,t649,1
651,t650,1
652,t651,1
653,t652,1
654,t653,1
655,t654,1
656,t655,1
657,t656,1
658,t657,1
659,t658,1
660,t659,1
661,t660,1
662,t661,1
663,t662,1
664,t663,1
665,t664,1
666,t665,1
667,t666,1
668,t667,1
669,t668,1
670,t669,1
671,t670,1
672,t671,1
673,t672,1
674,t673,1
675,t674,1
676,t675,1
677,t676,1
678,t677,1
679,t678,1
680,t679,1
681,t680,1
682,t681,1
683,t682,1
684,t683,1
685,t684,1
686,t685,1
687,t686,1
688,t687,1
689,t688,1
690,t689,1
691,t690,1
692,t691,1
693,t692,1
694,t693,1
695,t694,1
696,t695,1
697,t696,1
698,t697,1
699,t698,1
700,t699,1
701,t700,1
702,t701,1
703,t702,1
704,t703,1
705,t704,1
706,t705,1
707,t706,1
708,t707,1
709,t708,1
710,t709,1
711,t710,1
712,t711,1
713,t712,1
714,t713,1
715,t714,1
716,t715,1
717,t716,1
718,t717,1
719,t718,1
720,t719,1
721,t720,1
722,t721,1
723,t722,1
724,t723,1
725,t724,1
726,t725,1
727,t726,1
728,t727,1
729,t728,1
730,t729,1
731,t730,1
732,t731,1
733,t732,1
734,t733,1
735,t734,1
736,t735,1
737,t736,1
738,t737,1
739,t738,1
740,t739,1
741,t740,1
742,t741,1
743,t742,1
744,t743,1
745,t744,1
746,t745,1
747,t746,1
748,t747,1
749,t748,1
750,t749,1
751,t750,1
752,t751,1
753,t752,1
754,t753,1
755,t754,1
756,t755,1
757,t756,1
758,t757,1
759,t758,1
760,t759,1
761,t760,1
762,t761,1
763,t762,1
764,t763,1
765,t764,1
766,t765,1
767,t766,1
768,t767,1
769,t768,1
770,t769,1
771,t770,1
772,t771,1
773,t772,1
774,t773,1
775,t774,1
776,t775,1
777,t776,1
778,t777,1
779,t778,1
780,t779,1
781,t780,1
782,t781,1
783,t782,1
784,t783,1
785,t784,1
786,t785,1
787,t786,1
788,t787,1
789,t788,1
790,t789,1
791,t790,1
792,t791,1
793,t792,1
794,t793,1
795,t794,1
796,t795,1
797,t796,1
798,t797,1
799,t798,1
800,t799,1
801,t800,1
802,t801,1
803,t802,1
804,t803,1
805,t804,1
806,t805,1
807,t806,1
808,t807,1
809,t808,1
810,t809,1
811,t810,1
812,t811,1
813,t812,1
814,t813,1
815,t814,1
816,t815,1
817,t816,1
818,t817,1
819,t818,1
820,t819,1
821,t820,1
822,t821,1
823,t822,1
824,t823,1
825,t824,1
826,t825,1
827,t826,1
828,t827,1
829,t828,1
830,t829,1
831,t830,1
832,t831,1
833,t832,1
834,t833,1
835,t834,1
836,t835,1
837,t836,1
838,t837,1
839,t838,1
840,t839,1
841,t840,1
842,t841,1
843,t842,1
844,t843,1
845,t844,1
846,t845,1
847,t846,1
848,t847,1
849,t848,1
850,t849,1
851,t850,1
852,t851,1
853,t852,1
854,t853,1
855,t854,1
856,t855,1
857,t856,1
858,t857,1
859,t858,1
860,t859,1
861,t860,1
862,t861,1
863,t862,1
864,t863,1
865,t864,1
866,t865,1
867,t866,1
868,t867,1
869,t868,1
870,t869,1
871,t870,1
872,t871,1
873,t872,1
874,t873,1
875,t874,1
876,t875,1
877,t876,1
878,t877,1
879,t878,1
880,t879,1
881,t880,1
882,t881,1
883,t882,1
884,t883,1
885,t884,1
886,t885,1
887,t886,1
888,t887,1
889,t888,1
890,t889,1
891,t890,1
892,t891,1
893,t892,1
894,t893,1
895,t894,1
896,t895,1
897,t896,1
898,t897,1
899,t898,1
900,t899,1
901,t900,1
902,t901,1
903,t902,1
904,t903,1
905,t904,1
906,t905,1
907,t906,1
908,t907,1
909,t908,1
910,t909,1
911,t910,1
912,t911,1
913,t912,1
914,t913,1
915,t914,1
916,t915,1
917,t916,1
918,t917,1
919,t918,1
920,t919,1
921,t920,1
922,t921,1
923,t922,1
924,t923,1
925,t924,1
926,t925,1
927,t926,1
928,t927,1
929,t928,1
930,t929,1
931,t930,1
932,t931,1
933,t932,1
934,t933,1
935,t934,1
936,t935,1
937,t936,1
938,t937,1
939,t938,1
940,t939,1
941,t940,1
942,t941,1
943,t942,1
944,t943,1
945,t944,1
946,t945,1
947,t946,1
948,t947,1
949,t948,1
950,t949,1
951,t950,1
952,t951,1
953,t952,1
954,t953,1
955,t954,1
956,t955,1
957,t956,1
958,t957,1
959,t958,1
960,t959,1
961,t960,1
962,t961,1
963,t962,1
964,t963,1
965,t964,1
966,t965,1
967,t966,1
968,t967,1
969,t968,1
970,t969,1
971,t970,1
972,t971,1
973,t972,1
974,t973,1
975,t974,1
976,t975,1
977,t976,1
978,t977,1
979,t978,1
980,t979,1
981,t980,1
982,t981,1
983,t982,1
984,t983,1
985,t984,1
986,t985,1
987,t986,1
988,t987,1
989,t988,1
990,t989,1
991,t990,1
992,t991,1
993,t992,1
994,t993,1
995,t994,1
996,t995,1
997,t996,1
998,t997,1
999,t998,1
1000,t999,1
1001,t1000,1
1002,t1001,1
1003,t1002,1
1004,t1003,1
1005,t1004,1
1006,t1005,1
1007,t1006,1
1008,t1007,1
1009,t1008,1
1010,t1009,1
1011,t1010,1
1012,t1011,1
1013,t1012,1
1014,t1013,1
1015,t1014,1
1016,t1015,1
1017,t1016,1
1018,t1017,1
1019,t1018,1
1020,t1019,1
1021,t1020,1
1022,t1021,1
1023,t1022,1
1024,t1023,1
1025,t1024,1
1026,t1025,1
1027,t1026,1
1028,t1027,1
1029,t1028,1
1030,t1029,1
1031,t1030,1
1032,t1031,1
1033,t1032,1
1034,t1033,1
1035,t1034,1
1036,t1035,1
1037,t1036,1
1038,t1037,1
1039,t1038,1
1040,t1039,1
1041,t1040,1
1042,t1041,1
1043,t1042,1
1044,t1043,1
1045,t1044,1
1046,t1045,1
1047,t1046,1
1048,t1047,1
1049,t1048,1
1050,t1049,1
1051,t1050,1
1052,t1051,1
1053,t1052,1
1054,t1053,1
1055,t1054,1
1056,t1055,1
1057,t1056,1
1058,t1057,1
1059,t1058,1
1060,t1059,1
1061,t1060,1
1062,t1061,1
1063,t1062,1
1064,t1063,1
1065,t1064,1
1066,t1065,1
1067,t1066,1
1068,t1067,1
1069,t1068,1
1070,t1069,1
1071,t1070,1
1072,t1071,1
1073,t1072,1
1074,t1073,1
1075,t1074,1
1076,t1075,1
1077,t1076,1
1078,t1077,1
1079,t1078,1
1080,t1079,1
1081,t1080,1
1082,t1081,1
1083,t1082,1
1084,t1083,1
1085,t1084,1
1086,t1085,1
1087,t1086,1
1088,t1087,1
1089,t1088,1
1090,t1089,1
1091,t1090,1
1092,t1091,1
1093,t1092,1
1094,t1093,1
1095,t1094,1
1096,t1095,1
1097,t1096,1
1098,t1097,1
1099,t1098,1
1100,t1099,1
1101,t1100,1
1102,t1101,1
1103,t1102,1
1104,t1103,1
1105,t1104,1
1106,t1105,1
1107,t1106,1
1108,t1107,1
1109,t1108,1
1110,t1109,1
1111,t1110,1
1112,t1111,1
1113,t1112,1
1114,t1113,1
1115,t1114,1
1116,t1115,1
1117,t1116,1
1118,t1117,1
1119,t1118,1
1120,t1119,1
1121,t1120,1
1122,t1121,1
1123,t1122,1
1124,t1123,1
1125,t1124,1
1126,t1125,1
1127,t1126,1
1128,t1127,1
1129,t1128,1
1130,t1129,1
1131,t1130,1
1132,t1131,1
1133,t1132,1
1134,t1133,1
1135,t1134,1
1136,t1135,1
1137,t1136,1
1138,t1137,1
1139,t1138,1
1140,t1139,1
1141,t1140,1
1142,t1141,1
1143,t1142,1
1144,t1143,1
1145,t1144,1
1146,t1145,1
1147,t1146,1
1148,t1147,1
1149,t1148,1
1150,t1149,1
1151,t1150,1
1152,t1151,1
1153,t1152,1
1154,t1153,1
1155,t1154,1
1156,t1155,1
1157,t1156,1
1158,t1157,1
1159,t1158,1
1160,t1159,1
1161,t1160,1
1162,t1161,1
1163,t1162,1
1164,t1163,1
1165,t1164,1
1166,t1165,1
1167,t1166,1
1168,t1167,1
1169,t1168,1
1170,t1169,1
1171,t1170,1
1172,t1171,1
1173,t1172,1
1174,t1173,1
1175,t1174,1
1176,t1175,1
1177,t1176,1
1178,t1177,1
1179,t1178,1
1180,t1179,1
1181,t1180,1
1182,t1181,1
1183,t1182,1
1184,t1183,1
1185,t1184,1
1186,t1185,1
1187,t1186,1
1188,t1187,1
1189,t1188,1
1190,t1189,1
1191,t1190,1
1192,t1191,1
1193,t1192,1
1194,t1193,1
1195,t1194,1
1196,t1195,1
1197,t1196,1
1198,t1197,1
1199,t1198,1
1200,t1199,1
1201,t1200,1
1202,t1201,1
1203,t1202,1
1204,t1203,1
1205,t1204,1
1206,t1205,1
1207,t1206,1
1208,t1207,1
1209,t1208,1
1210,t1209,1
1211,t1210,1
1212,t1211,1
1213,t1212,1
1214,t1213,1
1215,t1214,1
1216,t1215,1
1217,t1216,1
1218,t1217,1
1219,t1218,1
1220,t1219,1
1221,t1220,1
1222,t1221,1
1223,t1222,1
1224,t1223,1
1225,t1224,1
1226,t1225,1
1227,t1226,1
1228,t1227,1
1229,t1228,1
1230,t1229,1
1231,t1230,1
1232,t1231,1
1233,t1232,1
1234,t1233,1
1235,t1234,1
1236,t1235,1
1237,t1236,1
1238,t1237,1
1239,t1238,1
1240,t1239,1
1241,t1240,1
1242,t1241,1
1243,t1242,1
1244,t1243,1
1245,t1244,1
1246,t1245,1
1247,t1246,1
1248,t1247,1
1249,t1248,1
1250,t1249,1
1251,t1250,1
1252,t1251,1
1253,t1252,1
1254,t1253,1
1255,t1254,1
1256,t1255,1
1257,t1256,1
1258,t1257,1
1259,t1258,1
1260,t1259,1
1261,t1260,1
1262,t1261,1
1263,t1262,1
1264,t1263,1
1265,t1264,1
1266,t1265,1
1267,t1266,1
1268,t1267,1
1269,t1268,1
1270,t1269,1
1271,t1270,1
1272,t1271,1
1273,t1272,1
1274,t1273,1
1275,t1274,1
1276,t1275,1
1277,t1276,1
1278,t1277,1
1279,t1278,1
1280,t1279,1
1281,t1280,1
1282,t1281,1
1283,t1282,1
1284,t1283,1
1285,t1284,1
1286,t1285,1
1287,t1286,1
1288,t1287,1
1289,t1288,1
1290,t1289,1
1291,t1290,1
1292,t1291,1
1293,t1292,1
1294,t1293,1
1295,t1294,1
1296,t1295,1
1297,t1296,1
1298,t1297,1
1299,t1298,1
1300,t1299,1
1301,t1300,1
1302,t1301,1
1303,t1302,1
1304,t1303,1
1305,t1304,1
1306,t1305,1
1307,t1306,1
1308,t1307,1
1309,t1308,1
1310,t1309,1
1311,t1310,1
1312,t1311,1
1313,t1312,1
1314,t1313,1
1315,t1314,1
1316,t1315,1
1317,t1316,1
1318,t1317,1
1319,t1318,1
1320,t1319,1
1321,t1320,1
1322,t1321,1
1323,t1322,1
1324,t1323,1
1325,t1324,1
1326,t1325,1
1327,t1326,1
1328,t1327,1
1329,t1328,1
1330,t1329,1
1331,t1330,1
1332,t1331,1
1333,t1332,1
1334,t1333,1
1335,t1334,1
1336,t1335,1
1337,t1336,1
1338,t1337,1
1339,t1338,1
1340,t1339,1
1341,t1340,1
1342,t1341,1
1343,t1342,1
1344,t1343,1
1345,t1344,1
1346,t1345,1
1347,t1346,1
1348,t1347,1
1349,t1348,1
1350,t1349,1
1351,t1350,1
1352,t1351,1
1353,t1352,1
1354,t1353,1
1355,t1354,1
1356,t1355,1
1357,t1356,1
1358,t1357,1
1359,t1358,1
1360,t1359,1
1361,t1360,1
1362,t1361,1
1363,t1362,1
1364,t1363,1
1365,t1364,1
1366,t1365,1
1367,t1366,1
1368,t1367,1
1369,t1368,1
1370,t1369,1
1371,t1370,1
1372,t1371,1
1373,t1372,1
1374,t1373,1
1375,t1374,1
1376,t1375,1
1377,t1376,1
1378,t1377,1
1379,t1378,1
1380,t1379,1
1381,t1380,1
1382,t1381,1
1383,t1382,1
1384,t1383,1
1385,t1384,1
1386,t1385,1
1387,t1386,1
1388,t1387,1
1389,t1388,1
1390,t1389,1
1391,t1390,1
1392,t1391,1
1393,t1392,1
1394,t1393,1
1395,t1394,1
1396,t1395,1
1397,t1396,1
1398,t1397,1
1399,t1398,1
1400,t1399,1
1401,t1400,1
1402,t1401,1
1403,t1402,1
1404,t1403,1
1405,t1404,1
1406,t1405,1
1407,t1406,1
1408,t1407,1
1409,t1408,1
1410,t1409,1
1411,t1410,1
1412,t1411,1
1413,t1412,1
1414,t1413,1
1415,t1414,1
1416,t1415,1
1417,t1416,1
1418,t1417,1
1419,t1418,1
1420,t1419,1
1421,t1420,1
1422,t1421,1
1423,t1422,1
1424,t1423,1
1425,t1424,1
1426,t1425,1
1427,t1426,1
1428,t1427,1
1429,t1428,1
1430,t1429,1
1431,t1430,1
1432,t1431,1
1433,t1432,1
1434,t1433,1
1435,t1434,1
1436,t1435,1
1437,t1436,1
1438,t1437,1
1439,t1438,1
1440,t1439,1
1441,t1440,1
1442,t1441,1
1443,t1442,1
1444,t1443,1
1445,t1444,1
1446,t1445,1
1447,t1446,1
1448,t1447,1
1449,t1448,1
1450,t1449,1
1451,t1450,1
1452,t1451,1
1453,t1452,1
1454,t1453,1
1455,t1454,1
1456,t1455,1
1457,t1456,1
1458,t1457,1
1459,t1458,1
1460,t1459,1
1461,t1460,1
1462,t1461,1
1463,t1462,1
1464,t1463,1
1465,t1464,1
1466,t1465,1
1467,t1466,1
1468,t1467,1
1469,t1468,1
1470,t1469,1
1471,t1470,1
1472,t1471,1
1473,t1472,1
1474,t1473,1
1475,t1474,1
1476,t1475,1
1477,t1476,1
1478,t1477,1
1479,t1478,1
1480,t1479,1
1481,t1480,1
1482,t1481,1
1483,t1482,1
1484,t1483,1
1485,t1484,1
1486,t1485,1
1487,t1486,1
1488,t1487,1
1489,t1488,1
1490,t1489,1
1491,t1490,1
1492,t1491,1
1493,t1492,1
1494,t1493,1
1495,t1494,1
1496,t1495,1
1497,t1496,1
1498,t1497,1
1499,t1498,1
1500,t1499,1
1501,t1500,1
1502,t1501,1
1503,t1502,1
1504,t1503,1
1505,t1504,1
1506,t1505,1
1507,t1506,1
1508,t1507,1
1509,t1508,1
1510,t1509,1
1511,t1510,1
1512,t1511,1
1513,t1512,1
1514,t1513,1
1515,t1514,1
1516,t1515,1
1517,t1516,1
1518,t1517,1
1519,t1518,1
1520,t1519,1
1521,t1520,1
1522,t1521,1
1523,t1522,1
1524,t1523,1
1525,t1524,1
1526,t1525,1
1527,t1526,1
1528,t1527,1
1529,t1528,1
1530,t1529,1
1531,t1530,1
1532,t1531,1
1533,t1532,1
1534,t1533,1
1535,t1534,1
1536,t1535,1
1537,t1536,1
1538,t1537,1
1539,t1538,1
1540,t1539,1
1541,t1540,1
1542,t1541,1
1543,t1542,1
1544,t1543,1
1545,t1544,1
1546,t1545,1
1547,t1546,1
1548,t1547,1
1549,t1548,1
1550,t1549,1
1551,t1550,1
1552,t1551,1
1553,t1552,1
1554,t1553,1
1555,t1554,1
1556,t1555,1
1557,t1556,1
1558,t1557,1
1559,t1558,1
1560,t1559,1
1561,t1560,1
1562,t1561,1
1563,t1562,1
1564,t1563,1
1565,t1564,1
1566,t1565,1
1567,t1566,1
1568,t1567,1
1569,t1568,1
1570,t1569,1
1571,t1570,1
1572,t1571,1
1573,t1572,1
1574,t1573,1
1575,t1574,1
1576,t1575,1
1577,t1576,1
1578,t1577,1
1579,t1578,1
1580,t1579,1
1581,t1580,1
1582,t1581,1
1583,t1582,1
1584,t1583,1
1585,t1584,1
1586,t1585,1
1587,t1586,1
1588,t1587,1
1589,t1588,1
1590,t1589,1
1591,t1590,1
1592,t1591,1
1593,t1592,1
1594,t1593,1
1595,t1594,1
1596,t1595,1
1597,t1596,1
1598,t1597,1
1599,t1598,1
1600,t1599,1
1601,t1600,1
1602,t1601,1
1603,t1602,1
1604,t1603,1
1605,t1604,1
1606,t1605,1
1607,t1606,1
1608,t1607,1
1609,t1608,1
1610,t1609,1
1611,t1610,1
1612,t1611,1
1613,t1612,1
1614,t1613,1
1615,t1614,1
1616,t1615,1
1617,t1616,1
1618,t1617,1
1619,t1618,1
1620,t1619,1
1621,t1620,1
1622,t1621,1
1623,t1622,1
1624,t1623,1
1625,t1624,1
1626,t1625,1
1627,t1626,1
1628,t1627,1
1629,t1628,1
1630,t1629,1
1631,t1630,1
1632,t1631,1
1633,t1632,1
1634,t1633,1
1635,t1634,1
1636,t1635,1
1637,t1636,1
1638,t1637,1
1639,t1638,1
1640,t1639,1
1641,t1640,1
1642,t1641,1
1643,t1642,1
1644,t1643,1
1645,t1644,1
1646,t1645,1
1647,t1646,1
1648,t1647,1
1649,t1648,1
1650,t1649,1
1651,t1650,1
1652,t1651,1
1653,t1652,1
1654,t1653,1
1655,t1654,1
1656,t1655,1
1657,t1656,1
1658,t1657,1
1659,t1658,1
1660,t1659,1
1661,t1660,1
1662,t1661,1
1663,t1662,1
1664,t1663,1
1665,t1664,1
1666,t1665,1
1667,t1666,1
1668,t1667,1
1669,t1668,1
1670,t1669,1
1671,t1670,1
1672,t1671,1
1673,t1672,1
1674,t1673,1
1675,t1674,1
1676,t1675,1
1677,t1676,1
1678,t1677,1
1679,t1678,1
1680,t1679,1
1681,t1680,1
1682,t1681,1
1683,t1682,1
1684,t1683,1
1685,t1684,1
1686,t1685,1
1687,t1686,1
1688,t1687,1
1689,t1688,1
1690,t1689,1
1691,t1690,1
1692,t1691,1
1693,t1692,1
1694,t1693,1
1695,t1694,1
1696,t1695,1
1697,t1696,1
1698,t1697,1
1699,t1698,1
1700,t1699,1
1701,t1700,1
1702,t1701,1
1703,t1702,1
1704,t1703,1
1705,t1704,1
1706,t1705,1
1707,t1706,1
1708,t1707,1
1709,t1708,1
1710,t1709,1
1711,t1710,1
1712,t1711,1
1713,t1712,1
1714,t1713,1
1715,t1714,1
1716,t1715,1
1717,t1716,1
1718,t1717,1
1719,t1718,1
1720,t1719,1
1721,t1720,1
1722,t1721,1
1723,t1722,1
1724,t1723,1
1725,t1724,1
1726,t1725,1
1727,t1726,1
1728,t1727,1
1729,t1728,1
1730,t1729,1
1731,t1730,1
1732,t1731,1
1733,t1732,1
1734,t1733,1
1735,t1734,1
1736,t1735,1
1737,t1736,1
1738,t1737,1
1739,t1738,1
1740,t1739,1
1741,t1740,1
1742,t1741,1
1743,t1742,1
1744,t1743,1
1745,t1744,1
1746,t1745,1
1747,t1746,1
1748,t1747,1
1749,t1748,1
1750,t1749,1
1751,t1750,1
1752,t1751,1
